order_id,item_id,item,quantity,price,total_item,service_fee,order_id_software
8657,25,Sweet Home Madrid,1,12.7,12.7,0.0,MUTWRYM9
8657,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MUTWRYM9
8656,25,Sweet Home Madrid,1,12.7,12.7,0.0,B609D
8656,11,Alitas,1,7.2,7.2,0.0,B609D
8655,25,Sweet Home Madrid,2,12.7,25.4,0.0,M3QF8MJN
8653,81,LA UNO,2,14.6,29.2,0.0,A92ANYZP
8652,12,Sweet Home Alicante,2,12.3,24.6,0.0,759038731
8652,23,Patatas fritas S,1,2.5,2.5,0.0,759038731
8651,6,Ned Kelly,1,10.9,10.9,0.0,47A65
8651,20,Charles Wells,1,8.3,8.3,0.0,47A65
8651,68,Boniato frito pequeño,1,3.5,3.5,0.0,47A65
8650,17,El Honesto Mike,1,12.7,12.7,0.0,82AE5
8650,5,Tequeños,1,6.4,6.4,0.0,82AE5
8650,68,Boniato frito pequeño,1,3.5,3.5,0.0,82AE5
8649,68,Boniato frito pequeño,1,3.5,3.5,0.0,9F668
8649,2,Kahuna Burger,2,8.1,16.2,0.0,9F668
8649,19,Patatas fritas Grandes,1,4.5,4.5,0.0,9F668
8648,25,Sweet Home Madrid,1,12.7,12.7,0.0,6F6D7
8648,19,Patatas fritas Grandes,1,4.5,4.5,0.0,6F6D7
8647,20,Charles Wells,1,8.3,8.3,0.0,38CDA
8647,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,38CDA
8646,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,12621
8646,6,Ned Kelly,1,11.4,11.4,0.0,12621
8645,44,Burger Perla Negra,1,12.5,12.5,0.0,A5WWQQBL
8644,19,Patatas fritas Grandes,1,4.5,4.5,0.0,C1320
8644,7,Zima Blue,1,12.2,12.2,0.0,C1320
8644,20,Charles Wells,2,8.7,17.4,0.0,C1320
8644,55,El Pelirojo Jimmy,1,11.2,11.2,0.0,C1320
8644,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,C1320
8643,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BUVPE8QK
8643,2,Kahuna Burger,1,8.1,8.1,0.0,BUVPE8QK
8642,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MKQLKE3H
8642,6,Ned Kelly,2,11.4,22.8,0.0,MKQLKE3H
8642,25,Sweet Home Madrid,2,12.7,25.4,0.0,MKQLKE3H
8641,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,136509226
8641,16,Oklahoma Umbrella,1,7.5,7.5,0.0,136509226
8654,14,Patatas fritas L,1,4.5,4.5,0.0,758992141
8654,12,Sweet Home Alicante,2,12.3,24.6,0.0,758992141
8640,25,Sweet Home Madrid,2,12.7,25.4,0.0,M71J1ME1
8640,55,El Pelirojo Jimmy,1,11.2,11.2,0.0,M71J1ME1
8640,19,Patatas fritas Grandes,1,4.5,4.5,0.0,M71J1ME1
8639,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,D682A
8639,17,El Honesto Mike,1,12.7,12.7,0.0,D682A
8638,84,Combo Ego (para 1),1,13.4,13.4,0.0,BXA7ZPHG
8637,85,Arepa isleña,1,9.4,9.4,0.0,BQX71X88
8637,61,Teque Nutella,1,3.2,3.2,0.0,BQX71X88
8637,95,Hamburguesa EI - OU,1,18.2,18.2,0.0,BQX71X88
8636,19,Patatas fritas Grandes,1,4.5,4.5,0.0,DB31C
8636,2,Kahuna Burger,2,8.1,16.2,0.0,DB31C
8635,93,Combo Para Ti,1,15.3,15.3,0.0,A1LBNFVY
8634,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BQZC1VMM
8634,88,Hamburguesa cheesebacon,1,12.5,12.5,0.0,BQZC1VMM
8633,7,Zima Blue,1,12.2,12.2,0.0,8B47C
8633,25,Sweet Home Madrid,1,12.7,12.7,0.0,8B47C
8633,19,Patatas fritas Grandes,1,4.5,4.5,0.0,8B47C
8632,6,Ned Kelly,1,10.9,10.9,0.0,08815
8632,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,08815
8631,14,Patatas fritas L,1,4.5,4.5,0.0,759125834
8631,188,Kalifornia,2,12.5,25.0,0.0,759125834
8630,149,MayoPepper,1,1.5,1.5,0.0,759086604
8630,23,Patatas fritas S,4,2.5,10.0,0.0,759086604
8630,12,Sweet Home Alicante,2,12.3,24.6,0.0,759086604
8630,16,Oklahoma Umbrella,1,7.5,7.5,0.0,759086604
8630,2,Kahuna Burger,1,8.1,8.1,0.0,759086604
8630,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,759086604
8629,68,Boniato frito pequeño,1,3.5,3.5,0.0,C556C
8629,3,Sweet Home Sanvi,1,12.3,12.3,0.0,C556C
8629,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,C556C
8629,188,Kalifornia,1,13.5,13.5,0.0,C556C
8628,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BRMC1618
8627,20,Charles Wells,1,8.7,8.7,0.0,58344
8627,6,Ned Kelly,1,11.4,11.4,0.0,58344
8626,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BBTELXAH
8625,128,La Uno,2,13.6,13.6,0.0,759129552
8624,3,Sweet Home Sanvi,1,12.3,12.3,0.0,759131690
8624,23,Patatas fritas S,1,2.5,2.5,0.0,759131690
8623,6,Ned Kelly,2,10.9,21.8,0.0,0D02E
8623,12,Sweet Home Alicante,2,12.3,24.6,0.0,0D02E
8623,19,Patatas fritas Grandes,2,4.5,9.0,0.0,0D02E
8623,2,Kahuna Burger,1,8.1,8.1,0.0,0D02E
8621,132,Nachos anaya,1,11.3,11.3,0.0,759131513
8621,115,La Muérgana,1,13.4,13.4,0.0,759131513
8622,33,Patatas Fritas,1,2.5,2.5,0.0,ASRQJY7H
8622,44,Burger Perla Negra,1,12.5,12.5,0.0,ASRQJY7H
8620,95,Hamburguesa EI - OU,1,18.2,18.2,0.0,47A27
8619,5,Tequeños,1,6.4,6.4,0.0,MHFAKN7Y
8619,25,Sweet Home Madrid,2,12.7,25.4,0.0,MHFAKN7Y
8619,19,Patatas fritas Grandes,1,4.5,4.5,0.0,MHFAKN7Y
8618,24,Slim Combo (Para 1),1,11.9,11.9,0.0,MQEP6XGT
8617,89,El Zar,1,14.9,14.9,0.0,A57BDNPH
8617,158,Tropichicken,1,12.9,12.9,0.0,A57BDNPH
8617,83,Nachos Anaya,1,12.2,12.2,0.0,A57BDNPH
8616,46,Tequeños (4 Uds.),1,6.9,6.9,0.0,B2G1LZZJ
8616,56,Arepa Reina Pepiada,1,6.5,6.5,0.0,B2G1LZZJ
8615,47,Alitas De Pollo Fritas (7 Uds.),1,7.2,7.2,0.0,A4ZLFHZ2
8615,33,Patatas Fritas,1,2.5,2.5,0.0,A4ZLFHZ2
8615,34,Burger La Uno Basic,1,12.6,12.6,0.0,A4ZLFHZ2
8615,53,Boniato Frito,1,3.5,3.5,0.0,A4ZLFHZ2
8614,33,Patatas Fritas,1,2.5,2.5,0.0,AS61CNMN
8614,44,Burger Perla Negra,1,12.5,12.5,0.0,AS61CNMN
8613,11,Alitas,1,7.2,7.2,0.0,FA4BA
8613,2,Kahuna Burger,1,8.1,8.1,0.0,FA4BA
8613,7,Zima Blue,1,11.7,11.7,0.0,FA4BA
8612,81,LA UNO,1,14.6,14.6,0.0,ACX5ECZA
8611,17,El Honesto Mike,1,12.7,12.7,0.0,877CA
8611,25,Sweet Home Madrid,1,12.7,12.7,0.0,877CA
8611,55,El Pelirojo Jimmy,2,11.2,22.4,0.0,877CA
8610,16,Oklahoma Umbrella,2,7.5,15.0,0.0,124C1
8610,12,Sweet Home Alicante,2,12.3,24.6,0.0,124C1
8610,7,Zima Blue,1,11.7,11.7,0.0,124C1
8610,188,Kalifornia,1,13.5,13.5,0.0,124C1
8610,6,Ned Kelly,1,10.9,10.9,0.0,124C1
8609,5,Tequeños,1,9.9,9.9,0.0,ALMHK3JV
8609,142,Perla Negra,1,14.3,14.3,0.0,ALMHK3JV
8609,89,El Zar,1,14.9,14.9,0.0,ALMHK3JV
8608,113,Hamburguesa La Dos,1,15.7,15.7,0.0,32CE3
8607,199,Cerveza Estrella Galicia,1,1.9,1.9,0.0,9ABAA
8607,16,Oklahoma Umbrella,1,7.5,7.5,0.0,9ABAA
8607,68,Boniato frito pequeño,1,3.5,3.5,0.0,9ABAA
8606,7,Zima Blue,1,11.7,11.7,0.0,759134642
8606,11,Alitas,1,7.2,7.2,0.0,759134642
8606,20,Charles Wells,1,8.3,8.3,0.0,759134642
8605,7,Zima Blue,1,12.2,12.2,0.0,460A4
8605,25,Sweet Home Madrid,1,12.7,12.7,0.0,460A4
8604,19,Patatas fritas Grandes,1,4.5,4.5,0.0,5D805
8604,12,Sweet Home Alicante,1,12.3,12.3,0.0,5D805
8603,24,Slim Combo (Para 1),1,11.9,11.9,0.0,5B7F1
8602,12,Sweet Home Alicante,2,12.3,12.3,0.0,759137485
8601,46,Tequeños (4 Uds.),1,5.9,5.9,0.0,AHKNYNBL
8601,34,Burger La Uno Basic,1,12.6,12.6,0.0,AHKNYNBL
8601,33,Patatas Fritas,1,2.5,2.5,0.0,AHKNYNBL
8600,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,759137331
8600,23,Patatas fritas S,1,2.5,2.5,0.0,759137331
8600,5,Tequeños,1,6.4,6.4,0.0,759137331
8600,188,Kalifornia,1,12.5,12.5,0.0,759137331
8598,2,Kahuna Burger,2,8.1,16.2,0.0,759141441
8598,23,Patatas fritas S,1,2.5,2.5,0.0,759141441
8599,12,Sweet Home Alicante,1,12.3,12.3,0.0,B3EF6
8599,19,Patatas fritas Grandes,1,4.5,4.5,0.0,B3EF6
8599,29,Salsa X,1,1.5,1.5,0.0,B3EF6
8597,55,El Pelirojo Jimmy,2,10.7,21.4,0.0,26A62
8597,5,Tequeños,1,6.4,6.4,0.0,26A62
8597,19,Patatas fritas Grandes,1,4.5,4.5,0.0,26A62
8596,17,El Honesto Mike,2,12.7,25.4,0.0,MP2CA1X3
8596,11,Alitas,1,7.2,7.2,0.0,MP2CA1X3
8596,25,Sweet Home Madrid,2,12.7,25.4,0.0,MP2CA1X3
8596,19,Patatas fritas Grandes,2,4.5,9.0,0.0,MP2CA1X3
8596,4,Chicken Tenders,1,7.6,7.6,0.0,MP2CA1X3
8595,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,503FA
8594,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BDE38
8594,12,Sweet Home Alicante,2,12.3,24.6,0.0,BDE38
8593,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,53564
8593,12,Sweet Home Alicante,1,12.3,12.3,0.0,53564
8592,25,Sweet Home Madrid,2,12.7,25.4,0.0,8F8AB
8592,68,Boniato frito pequeño,1,3.5,3.5,0.0,8F8AB
8592,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,8F8AB
8580,16,Oklahoma Umbrella,1,7.5,7.5,0.0,136522087
8580,20,Charles Wells,2,8.7,17.4,0.0,136522087
8591,122,Caprichosa,1,12.9,12.9,0.0,A8A5NDQL
8591,70,Ei-ou,1,18.2,18.2,0.0,A8A5NDQL
8590,19,Patatas fritas Grandes,1,4.5,4.5,0.0,BCRUPFDH
8590,54,Sweet Home Benidorm,2,12.3,24.6,0.0,BCRUPFDH
8589,1,Patatas fritas Pequeñas,2,2.5,5.0,0.0,14F1F
8589,2,Kahuna Burger,1,8.5,8.5,0.0,14F1F
8589,20,Charles Wells,1,8.7,8.7,0.0,14F1F
8588,5,Tequeños,1,9.9,9.9,0.0,AXN9MUCB
8588,81,LA UNO,1,14.6,14.6,0.0,AXN9MUCB
8587,2,Kahuna Burger,2,8.1,16.2,0.0,B4VHXG91
8587,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,B4VHXG91
8586,124,Tarta de Caramelo a la sal,1,3.5,3.5,0.0,BU1MD1MM
8586,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,BU1MD1MM
8586,5,Tequeños,1,6.4,6.4,0.0,BU1MD1MM
8586,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,BU1MD1MM
8586,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BU1MD1MM
8586,54,Sweet Home Benidorm,1,12.3,12.3,0.0,BU1MD1MM
8586,139,Aquarius Limón lata 330ml.,1,1.9,1.9,0.0,BU1MD1MM
8585,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,92462
8584,65,Burger La Riki,2,10.9,21.8,0.0,A1ZZ2FLU
8584,47,Alitas De Pollo Fritas (7 Uds.),1,7.2,7.2,0.0,A1ZZ2FLU
8584,33,Patatas Fritas,2,2.5,5.0,0.0,A1ZZ2FLU
8584,41,Burger La Caprichosa,1,10.9,10.9,0.0,A1ZZ2FLU
8583,88,Hamburguesa cheesebacon,2,12.5,25.0,0.0,BLJYLWWP
8583,64,Chicken tenders,1,7.7,7.7,0.0,BLJYLWWP
8583,42,Coca-Cola Sabor Original lata 330ml.,2,1.9,3.8,0.0,BLJYLWWP
8582,93,Combo Para Ti,1,15.3,15.3,0.0,ADE7CDL2
8581,2,Kahuna Burger,1,8.1,8.1,0.0,C223B
8581,188,Kalifornia,1,13.5,13.5,0.0,C223B
8581,6,Ned Kelly,1,10.9,10.9,0.0,C223B
8579,110,Hamburguesa La Inglesa,1,12.3,12.3,0.0,BWLGSZVY
8579,84,Combo Ego (para 1),1,13.4,13.4,0.0,BWLGSZVY
8578,59,Tequemix,1,9.9,9.9,0.0,8E7B8
8578,21,RABIOSA,1,14.2,14.2,0.0,8E7B8
8578,134,Arepa Pelúa,1,8.5,8.5,0.0,8E7B8
8577,154,Patatas Fritas bacon,1,7.7,7.7,0.0,ANN29RNH
8577,70,Ei-ou,1,18.2,18.2,0.0,ANN29RNH
8577,158,Tropichicken,1,12.9,12.9,0.0,ANN29RNH
8576,188,Kalifornia,1,12.5,12.5,0.0,759153269
8575,25,Sweet Home Madrid,2,12.7,25.4,0.0,4E555
8575,19,Patatas fritas Grandes,1,4.5,4.5,0.0,4E555
8574,6,Ned Kelly,2,11.4,22.8,0.0,MC11KBLA
8573,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,E4AB1
8573,60,Hamburguesa La Uno,1,14.6,14.6,0.0,E4AB1
8572,2,Kahuna Burger,1,8.1,8.1,0.0,F56D2
8572,29,Salsa X,1,1.5,1.5,0.0,F56D2
8572,19,Patatas fritas Grandes,1,4.5,4.5,0.0,F56D2
8572,3,Sweet Home Sanvi,1,12.3,12.3,0.0,F56D2
8571,31,Monchi Meal (Para 2),1,23.8,23.8,0.0,5F952
8570,34,Burger La Uno Basic,1,12.6,12.6,0.0,ABLN758L
8569,2,Kahuna Burger,1,8.5,8.5,0.0,3DB38
8569,6,Ned Kelly,1,11.4,11.4,0.0,3DB38
8569,1,Patatas fritas Pequeñas,2,2.5,5.0,0.0,3DB38
8568,24,Slim Combo (Para 1),1,11.9,11.9,0.0,8C1B6
8567,60,Hamburguesa La Uno,1,14.6,14.6,0.0,BQKVF5KD
8567,50,Hamburguesa La Caprichosa,1,12.9,12.9,0.0,BQKVF5KD
8566,60,Hamburguesa La Uno,1,14.6,14.6,0.0,42DD7
8565,68,Boniato frito pequeño,1,3.5,3.5,0.0,42E23
8565,19,Patatas fritas Grandes,1,4.5,4.5,0.0,42E23
8565,2,Kahuna Burger,1,8.1,8.1,0.0,42E23
8564,19,Patatas fritas Grandes,2,4.5,9.0,0.0,04770
8564,2,Kahuna Burger,1,8.1,8.1,0.0,04770
8564,20,Charles Wells,1,8.3,8.3,0.0,04770
8564,12,Sweet Home Alicante,2,12.3,24.6,0.0,04770
8563,4,Chicken Tenders,1,7.6,7.6,0.0,759159327
8563,188,Kalifornia,1,12.5,12.5,0.0,759159327
8563,20,Charles Wells,1,8.3,8.3,0.0,759159327
8563,23,Patatas fritas S,2,2.5,5.0,0.0,759159327
8533,19,Patatas fritas Grandes,1,4.5,4.5,0.0,136529537
8533,25,Sweet Home Madrid,1,12.7,12.7,0.0,136529537
8562,12,Sweet Home Alicante,1,12.3,12.3,0.0,759159462
8562,14,Patatas fritas L,1,4.5,4.5,0.0,759159462
8562,188,Kalifornia,1,12.5,12.5,0.0,759159462
8552,19,Patatas fritas Grandes,1,4.5,4.5,0.0,136530354
8552,5,Tequeños,1,6.4,6.4,0.0,136530354
8552,25,Sweet Home Madrid,1,12.7,12.7,0.0,136530354
8552,17,El Honesto Mike,1,12.7,12.7,0.0,136530354
8561,152,Alitas Kentucky  (5Und),1,9.5,9.5,0.0,762B0
8561,70,Ei-ou,2,18.2,36.4,0.0,762B0
8560,53,Boniato Frito,1,3.5,3.5,0.0,ASWQAQ8S
8560,34,Burger La Uno Basic,1,12.6,12.6,0.0,ASWQAQ8S
8559,21,RABIOSA,1,14.2,14.2,0.0,BB5F4
8559,91,La Muergana,1,14.5,14.5,0.0,BB5F4
8558,2,Kahuna Burger,1,8.1,8.1,0.0,BPZS7721
8558,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,BPZS7721
8558,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BPZS7721
8557,21,RABIOSA,3,14.2,42.6,0.0,ANZZUHQJ
8556,2,Kahuna Burger,2,8.1,16.2,0.0,B143A
8556,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,B143A
8556,28,Cheesecake de Oreo,1,4.5,4.5,0.0,B143A
8555,20,Charles Wells,3,8.7,26.1,0.0,9D82D
8555,19,Patatas fritas Grandes,2,4.5,9.0,0.0,9D82D
8555,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,9D82D
8554,14,Patatas fritas L,1,4.5,4.5,0.0,759151963
8554,188,Kalifornia,1,12.5,12.5,0.0,759151963
8554,5,Tequeños,1,6.4,6.4,0.0,759151963
8554,28,Cheesecake de Oreo,1,4.9,4.9,0.0,759151963
8553,134,Arepa Pelúa,1,8.5,8.5,0.0,AQLLDLPD
8553,89,El Zar,1,14.9,14.9,0.0,AQLLDLPD
8553,91,La Muergana,1,14.5,14.5,0.0,AQLLDLPD
8551,25,Sweet Home Madrid,2,12.7,25.4,0.0,E227A
8550,20,Charles Wells,1,8.7,8.7,0.0,EB76D
8550,6,Ned Kelly,1,11.4,11.4,0.0,EB76D
8550,55,El Pelirojo Jimmy,1,11.2,11.2,0.0,EB76D
8550,68,Boniato frito pequeño,2,3.5,7.0,0.0,EB76D
8549,34,Burger La Uno Basic,1,12.6,12.6,0.0,A3F1JCD3
8549,35,Burger Cheesebacon,1,10.9,10.9,0.0,A3F1JCD3
8549,33,Patatas Fritas,1,2.5,2.5,0.0,A3F1JCD3
8548,5,Tequeños,1,6.4,6.4,0.0,C09DD
8548,7,Zima Blue,1,12.2,12.2,0.0,C09DD
8547,25,Sweet Home Madrid,2,12.7,25.4,0.0,MBB114PN
8546,20,Charles Wells,2,8.3,16.6,0.0,6470C
8546,19,Patatas fritas Grandes,1,4.5,4.5,0.0,6470C
8545,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,87F9C
8545,2,Kahuna Burger,1,8.5,8.5,0.0,87F9C
8545,25,Sweet Home Madrid,1,12.7,12.7,0.0,87F9C
8544,20,Charles Wells,1,8.3,8.3,0.0,7AA3E
8544,5,Tequeños,1,6.4,6.4,0.0,7AA3E
8544,37,Tarta Marquesa de Nutella,1,4.5,4.5,0.0,7AA3E
8543,12,Sweet Home Alicante,1,12.3,12.3,0.0,42858
8543,6,Ned Kelly,2,10.9,21.8,0.0,42858
8543,11,Alitas,1,7.2,7.2,0.0,42858
8543,1,Patatas fritas Pequeñas,2,2.5,5.0,0.0,42858
8542,19,Patatas fritas Grandes,1,4.5,4.5,0.0,EAAA0
8542,7,Zima Blue,2,11.7,23.4,0.0,EAAA0
8541,19,Patatas fritas Grandes,1,4.5,4.5,0.0,5DD8C
8541,20,Charles Wells,1,8.3,8.3,0.0,5DD8C
8541,12,Sweet Home Alicante,1,12.3,12.3,0.0,5DD8C
8540,12,Sweet Home Alicante,1,12.3,12.3,0.0,2DC64
8540,42,Coca-Cola Sabor Original lata 330ml.,1,1.9,1.9,0.0,2DC64
8539,3,Sweet Home Sanvi,2,12.3,24.6,0.0,27B70
8539,19,Patatas fritas Grandes,2,4.5,9.0,0.0,27B70
8539,20,Charles Wells,2,8.3,16.6,0.0,27B70
8538,188,Kalifornia,1,12.5,12.5,0.0,759175103
8538,23,Patatas fritas S,1,2.5,2.5,0.0,759175103
8538,3,Sweet Home Sanvi,1,12.3,12.3,0.0,759175103
8537,14,Patatas fritas L,1,4.5,4.5,0.0,759172030
8537,2,Kahuna Burger,1,8.1,8.1,0.0,759172030
8537,3,Sweet Home Sanvi,1,12.3,12.3,0.0,759172030
8537,20,Charles Wells,1,8.3,8.3,0.0,759172030
8536,6,Ned Kelly,1,11.4,11.4,0.0,M1HMLTSU
8535,61,Teque Nutella,1,3.2,3.2,0.0,BEFK3CYN
8535,138,Arepa la pelúa,1,8.5,8.5,0.0,BEFK3CYN
8534,45,Burger La Zar Basic,1,12.9,12.9,0.0,AJNK14FG
8534,35,Burger Cheesebacon,2,10.9,21.8,0.0,AJNK14FG
8534,33,Patatas Fritas,3,2.5,7.5,0.0,AJNK14FG
8532,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,BSVTGHJN
8532,5,Tequeños,1,9.9,9.9,0.0,BSVTGHJN
8532,113,Hamburguesa La Dos,1,15.7,15.7,0.0,BSVTGHJN
8531,109,Hamburguesa La Muergana,1,14.5,14.5,0.0,BGEVYDHP
8531,87,Trío criollo,1,12.2,12.2,0.0,BGEVYDHP
8530,13,Combo Para Compartir,1,30.6,30.6,0.0,D2ACD
8529,5,Tequeños,1,6.4,6.4,0.0,72AA3
8529,188,Kalifornia,1,13.5,13.5,0.0,72AA3
8529,68,Boniato frito pequeño,1,3.5,3.5,0.0,72AA3
8528,24,Slim Combo (Para 1),1,11.9,11.9,0.0,15863
8527,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,EBDCE
8527,6,Ned Kelly,1,11.4,11.4,0.0,EBDCE
8527,55,El Pelirojo Jimmy,1,11.2,11.2,0.0,EBDCE
8526,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,BXHCMAG1
8526,2,Kahuna Burger,2,8.1,16.2,0.0,BXHCMAG1
8525,5,Tequeños,1,6.4,6.4,0.0,7F480
8525,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,7F480
8525,188,Kalifornia,2,13.5,27.0,0.0,7F480
8524,19,Patatas fritas Grandes,1,4.5,4.5,0.0,ACB3C
8524,6,Ned Kelly,1,10.9,10.9,0.0,ACB3C
8523,3,Sweet Home Sanvi,1,12.3,12.3,0.0,759183713
8523,20,Charles Wells,1,8.3,8.3,0.0,759183713
8522,55,El Pelirojo Jimmy,1,10.7,10.7,0.0,06165
8522,38,Boniato frito grande,1,6.9,6.9,0.0,06165
8522,12,Sweet Home Alicante,1,12.3,12.3,0.0,06165
8521,29,Salsa X,1,1.5,1.5,0.0,D7679
8521,19,Patatas fritas Grandes,1,4.5,4.5,0.0,D7679
8521,55,El Pelirojo Jimmy,1,11.2,11.2,0.0,D7679
8521,25,Sweet Home Madrid,1,12.7,12.7,0.0,D7679
8521,43,Salsa Mayo Trufa,1,1.5,1.5,0.0,D7679
8520,24,Slim Combo (Para 1),1,11.9,11.9,0.0,759187454
8519,25,Sweet Home Madrid,2,12.7,25.4,0.0,ME4HYUJ3
8518,14,Patatas fritas L,1,4.5,4.5,0.0,759187222
8518,111,Nestea,1,1.9,1.9,0.0,759187222
8518,188,Kalifornia,1,12.5,12.5,0.0,759187222
8518,29,Salsa X,1,1.5,1.5,0.0,759187222
8517,25,Sweet Home Madrid,1,12.7,12.7,0.0,5BC2C
8517,16,Oklahoma Umbrella,1,7.5,7.5,0.0,5BC2C
8516,3,Sweet Home Sanvi,1,12.3,12.3,0.0,759187571
8516,6,Ned Kelly,1,10.9,10.9,0.0,759187571
8516,14,Patatas fritas L,2,4.5,9.0,0.0,759187571
8515,20,Charles Wells,1,8.7,8.7,0.0,07B41
8515,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,07B41
8514,2,Kahuna Burger,1,8.1,8.1,0.0,759195967
8514,23,Patatas fritas S,1,2.5,2.5,0.0,759195967
8513,68,Boniato frito pequeño,1,3.5,3.5,0.0,4A6FE
8513,16,Oklahoma Umbrella,1,7.5,7.5,0.0,4A6FE
8513,188,Kalifornia,1,13.5,13.5,0.0,4A6FE
8513,19,Patatas fritas Grandes,1,4.5,4.5,0.0,4A6FE
8513,2,Kahuna Burger,1,8.1,8.1,0.0,4A6FE
8512,25,Sweet Home Madrid,2,12.7,25.4,0.0,874F2
8512,1,Patatas fritas Pequeñas,3,2.5,7.5,0.0,874F2
8512,2,Kahuna Burger,1,8.5,8.5,0.0,874F2
8511,81,LA UNO,1,14.6,14.6,0.0,AJUWSATF
8510,25,Sweet Home Madrid,2,12.7,25.4,0.0,MZ7JG4WF
8510,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MZ7JG4WF
8510,36,Coca-Cola Zero Azúcar lata 330ml.,1,1.9,1.9,0.0,MZ7JG4WF
8509,125,Cheesebacon,1,12.5,12.5,0.0,ATWURKAH
8508,7,Zima Blue,1,11.7,11.7,0.0,0B89A
8508,19,Patatas fritas Grandes,1,4.5,4.5,0.0,0B89A
8508,2,Kahuna Burger,1,8.1,8.1,0.0,0B89A
8507,24,Slim Combo (Para 1),1,11.9,11.9,0.0,B1HR1DBH
8506,25,Sweet Home Madrid,2,12.7,25.4,0.0,MWGW3UHQ
8505,25,Sweet Home Madrid,2,12.7,25.4,0.0,MMZ16ACS
8504,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,MCPPX1RZ
8504,25,Sweet Home Madrid,1,12.7,12.7,0.0,MCPPX1RZ
8503,2,Kahuna Burger,2,8.5,17.0,0.0,B39D0
8503,16,Oklahoma Umbrella,1,7.5,7.5,0.0,B39D0
8503,24,Slim Combo (Para 1),2,11.9,23.8,0.0,B39D0
8502,19,Patatas fritas Grandes,2,4.5,9.0,0.0,773E6
8502,17,El Honesto Mike,1,12.3,12.3,0.0,773E6
8502,7,Zima Blue,1,11.7,11.7,0.0,773E6
8501,188,Kalifornia,1,12.5,12.5,0.0,759202991
8500,32,Monchi Meal Combo (Para 2),1,23.8,23.8,0.0,BEGHGAMM
8499,14,Patatas fritas L,1,4.5,4.5,0.0,759206251
8499,16,Oklahoma Umbrella,2,7.5,15.0,0.0,759206251
8498,3,Sweet Home Sanvi,1,12.3,12.3,0.0,759207480
8498,4,Chicken Tenders,1,7.6,7.6,0.0,759207480
8497,2,Kahuna Burger,1,8.1,8.1,0.0,9F570
8497,28,Cheesecake de Oreo,1,4.5,4.5,0.0,9F570
8497,12,Sweet Home Alicante,1,12.3,12.3,0.0,9F570
8496,69,Rabiosa,1,14.2,14.2,0.0,B31WP1LW
8496,51,Hamburguesa Perla Negra,1,14.3,14.3,0.0,B31WP1LW
8495,2,Kahuna Burger,3,8.1,24.3,0.0,BFQCB6EW
8495,29,Salsa X,1,1.5,1.5,0.0,BFQCB6EW
8495,8,Salsa Sweet-Umbrella,1,1.5,1.5,0.0,BFQCB6EW
8494,25,Sweet Home Madrid,1,12.7,12.7,0.0,4899B
8493,56,Arepa Reina Pepiada,1,7.7,7.7,0.0,A1URDAUV
8493,134,Arepa Pelúa,1,8.5,8.5,0.0,A1URDAUV
8492,35,Burger Cheesebacon,1,10.9,10.9,0.0,A6JCDN1R
8492,33,Patatas Fritas,2,2.5,5.0,0.0,A6JCDN1R
8492,34,Burger La Uno Basic,1,12.6,12.6,0.0,A6JCDN1R
8491,1,Patatas fritas Pequeñas,1,2.5,2.5,0.0,68058
