order_id_software,item,price,quantity
130193964,Boniato frito,1.5,1
130193964,Patatas Fritas bacon,7.7,1
130193964,Tequenutellla PL,3.9,2
130154286,Beety Miranda,12.7,1
130154286,Tequenutellla PL,3.9,1
130130724,La Muergana,14.5,1
130130724,Madurada PUNTO en lugar de carne normal,1.5,1
130130724,Boniato frito,1.5,1
130130724,El Zar,14.9,1
130130724,Tequemix,9.9,1
130130724,Aquarius limon bote,2.2,1
130081958,Arepa Pelúa,8.5,1
130081958,Salsa Tepuy (Servidas aparte),1.0,1
130081958,Patatas guarnición,1.5,1
130081958,LA UNO,14.6,1
130072029,Como Ego (para 1),13.4,1
130072029,Tropichicken,0.4,1
130072029,Arepa Rumbera Remix,7.7,1
130072029,Salsa de queso (Servidas aparte),1.5,1
130072029,Disco de provolone,2.5,1
130072029,Boniato guarnición,2.5,1
130072029,Cocacola bote,1.9,1
130044551,La Dos,15.7,2
130042575,Caprichosa,12.9,1
130042575,BEYOND MEAT en vez de carne,0.5,1
130042575,Yokocho Burger,14.5,1
130031549,Beety Miranda,12.7,2
130031549,Boniato frito,1.5,1
130031549,LA UNO,14.6,1
130031549,Custom Burger,9.5,1
130031549,Salsa MayoBacon (dentro burger),1.5,1
130031549,Madurada PUNTO en lugar de carne normal,1.5,1
130031549,Bacon,1.0,1
130031549,Queso Cheddar,1.0,1
130031549,Huevo Frito,1.0,1
130031549,Lechuga,0.5,1
130031549,Cebolla Cruda,0.5,1
129995718,Arepa Rumbera Remix,7.7,1
129995718,Boniato guarnición,2.5,1
129994672,El Zar,14.9,1
129994672,Cheesebacon,12.5,1
129994672,Mixto de patatas y boniato,1.5,1
129994672,Nachos Anaya,12.2,1
129992192,Cheesebacon,12.5,2
129984564,Chicken Tenders,7.7,1
129984564,La Dos,15.7,1
129984564,Cheesebacon,12.5,1
129984564,LA UNO,14.6,1
129984564,Boniato frito,1.5,1
129983205,Yokocho Burger,14.5,1
129983205,La Muergana,14.5,1
129889472,Caprichosa,12.9,1
129889472,Disco de provolone,2.5,1
129889472,Cocacola bote,1.9,1
129845865,La Muergana,14.5,1
129845865,Custom Burger,9.5,1
129845865,Queso Cheddar,1.0,1
129845865,Lechuga,0.5,1
129845865,Jalapeños,1.0,1
129845865,Guacamole,2.0,1
129791975,La Muergana,14.5,1
129791975,Arepa Reina Pepiada,7.7,1
129791975,Patatas guarnición,1.5,1
129791975,Tequenutellla PL,3.9,1
129786457,Tequemix,9.9,1
129786457,El Zar,14.9,1
129731098,Trío Criollo,12.2,1
129731098,MayoTrufa (Servidas aparte),1.5,1
129731098,Caprichosa,12.9,1
129731098,Mixto de patatas y boniato,1.5,1
129731098,Bacon,1.0,1
129731098,Ei-ou,18.2,1
129731098,Salsa Tepuy (Servidas aparte),1.0,1
129731098,Boniato frito,1.5,1
129725640,Yokocho Burger,14.5,2
129725640,Una más de ternera gallega,2.5,1
129725640,Bacon bits,1.5,1
129725640,Cebolla Pochada,1.0,1
129725640,Mixto de patatas y boniato,1.5,1
129720587,La Muergana,14.5,1
129695316,La Muergana,14.5,1
129695316,Salsa de queso (Servidas aparte),1.5,1
129695316,MayoBacon (Servidas aparte),1.5,1
129695316,Tropichicken,12.9,1
129695316,Patatas Fritas bacon,7.7,1
129654161,Tequeños,9.9,1
129654161,Custom Burger,9.5,2
129654161,Una más de ternera gallega,2.5,1
129654161,Bacon,1.0,2
129654161,Cebolla crispy,1.0,1
129654161,Queso en las patatas,1.5,1
129654161,Queso Cheddar,1.0,1
129654161,Cheesebacon,12.5,1
129624343,Arepa Pelúa,8.5,2
129624343,Arepa Rumbera Remix,7.7,1
129604460,La Muergana,14.5,1
129604460,Perla Negra,14.3,1
129553889,Chicken Tenders,7.7,1
129553889,Patatas Fritas bacon,7.7,1
129553889,Caprichosa,12.9,1
129553889,Boniato frito,1.5,1
129550146,LA UNO,14.6,1
129550146,Huevo Frito,1.0,1
129515948,Beety Miranda,12.7,1
129515948,Salsa de queso (Servidas aparte),1.5,1
129515948,La Vegana,14.5,1
129472959,Beety Miranda,12.7,1
129472959,BEYOND MEAT en vez de carne,0.5,1
129472959,Perla Negra,14.3,1
129473081,Arepa Sifrina,7.7,1
129473081,Salsa Tepuy (Servidas aparte),1.0,1
129473081,Tomate,0.5,1
129473081,Mixto de patatas y boniato guarnición,2.0,1
129473081,Inglesa,12.5,1
129473081,Bacon,1.0,1
129473081,Huevo Frito,1.0,1
129473081,Tequeños,9.9,1
129473081,Tequenutellla PL,3.9,2
129430971,Arepa Rumbera Remix,7.7,3
129426150,Yokocho Burger,14.5,1
129426150,Arepa Sifrina,7.7,1
129426150,Patatas guarnición,1.5,1
129424781,Beety Miranda,12.7,1
129424781,MayoTrufa (Servidas aparte),1.5,1
129424781,Caprichosa,12.9,1
129418273,Perla Negra,14.3,2
129418273,Yokocho Burger,14.5,1
129346842,Yokocho Burger,14.5,1
129346842,Mixto de patatas y boniato,1.5,1
129346842,Trío Criollo,12.2,1
129346842,La Muergana,14.5,1
129346842,Nestea bote,1.9,1
129279006,El Zar,14.9,1
129279006,Mixto de patatas y boniato,1.5,1
129279006,LA UNO,14.6,1
129279006,Provocativos,10.5,1
129279006,Alitas Kentucky  (5Und),9.5,1
129278925,Caprichosa,12.9,1
129241994,Caprichosa,12.9,4
129241994,Salsa Tepuy (Servidas aparte),1.0,3
129241994,Mixto de patatas y boniato,1.5,4
129241994,Salsa Equis (Servidas aparte),1.0,1
129227155,La Dos,15.7,1
129227361,Perla Negra,14.3,3
129227361,MayoTrufa (Servidas aparte),1.5,2
129227361,Salsa Tepuy (Servidas aparte),1.0,2
129227361,Tomate,0.5,1
129227361,LA UNO,14.6,1
129227361,Caprichosa,12.9,1
129227361,Cheesebacon,12.5,1
129227361,PACK 12 TEQUEÑOS,17.8,1
129166509,Tequeños,9.9,1
129166509,Chicken Tenders,7.7,1
129166509,MayoTrufa (Servidas aparte),1.5,1
129166509,Salsa BBQ (Servidas aparte),1.0,2
129166509,Caprichosa,12.9,1
129166509,Disco de provolone,2.5,1
129148674,Caprichosa,12.9,1
129148674,El Zar,14.9,1
129122829,Como Ego (para 1),13.4,1
129122829,Dos Tequenutellas,2.9,1
129122829,La Muergana,1.7,1
129122829,Beety Miranda,12.7,1
129108890,Tequeños,9.9,1
129108890,La Muergana,14.5,1
129108890,Salsa Equis (Servidas aparte),1.0,2
129108890,LA UNO,14.6,1
129108890,MayoTrufa (Servidas aparte),1.5,1
129108890,Arepa Sifrina,7.7,1
129067019,Yokocho Burger,14.5,1
129067019,Alitas Kentucky  (5Und),9.5,1
128983540,Combo Duo (Para 2),26.8,1
128983540,Dos Tequenutellas,2.9,1
128983540,La Uno,2.0,1
128983540,Tequemix,9.9,1
128949645,LA UNO,14.6,1
128897334,Inglesa,12.3,1
128897334,LA UNO,14.6,1
128897334,MayoBacon (Servidas aparte),1.5,1
128880318,LA UNO,14.6,1
128880318,Cheesebacon,12.5,1
128880318,Tropichicken,12.9,1
128880318,Trío Criollo,12.2,1
128880318,Nachos Anaya,12.2,1
128878470,Custom Burger,9.5,1
128878470,Salsa MayoBacon (dentro burger),1.5,1
128878470,Madurada PUNTO en lugar de carne normal,1.5,1
128878470,Mixto de patatas y boniato,1.5,1
128878470,Extra Carne Madurada (dry-aged),3.5,1
128878470,Disco de provolone,2.5,1
128869778,LA UNO,14.6,1
128869778,Huevo Frito,1.0,1
128869778,Arepa Reina Pepiada,7.7,1
128869778,Mixto de patatas y boniato guarnición,2.0,1
128869778,Tequeños,9.9,1
128864830,Como Ego (para 1),13.4,1
128864830,Gofre con sirope de chocolate,5.5,1
128864830,El Zar,2.2,1
128757515,LA UNO,14.6,1
128757515,Boniato frito,1.5,1
128757515,Tequenutellla PL,3.9,1
128736119,Perla Negra,14.3,1
128736119,MayoTrufa (Servidas aparte),1.5,1
128736119,Caprichosa,12.9,2
128736119,Boniato frito,1.5,1
128736119,Cheesebacon,12.5,1
128736119,Ranch (Servidas aparte),1.0,1
128736119,Jalapeños,1.0,1
128722984,Combo Duo (Para 2),26.8,1
128722984,El Zar,2.2,1
128694256,Ei-ou,18.2,1
128694256,Una más de ternera gallega,2.5,1
128661684,Arepa Rumbera Remix,7.7,2
128661684,Mixto de patatas y boniato guarnición,2.0,1
128661684,Patatas guarnición,1.5,1
128661684,Trío Criollo,12.2,1
128632529,Arepa Reina Pepiada,7.7,1
128632529,Arepa Rumbera Remix,7.7,1
128632529,Boniato guarnición,2.5,1
128502448,Custom Burger,9.5,2
128502448,Salsa de queso (Servidas aparte),1.5,2
128502448,Queso en las patatas,1.5,1
128502448,Salsa Tepuy (dentro burger),1.0,1
128502448,Boniato frito,1.5,1
128502448,Queso Cheddar,1.0,1
128502448,Cebolla Caramelizada,1.0,1
128502448,Tequeños,9.9,1
128469565,Cheesebacon,12.5,2
128469565,Ranch (Servidas aparte),1.0,1
128469565,Huevo Frito,1.0,2
128469565,Salsa Tepuy (Servidas aparte),1.0,1
128462016,LA UNO,14.6,1
128462016,La Muergana,14.5,1
128462016,Tequemix,9.9,1
128440870,LA UNO,14.6,1
128440870,Mixto de patatas y boniato,1.5,2
128440870,Beety Miranda,12.7,1
128440870,Tequemix,9.9,1
138509659,RABIOSA,14.2,1
138509659,MIMOSA,14.3,1
138509659,Nachos Anaya,12.2,1
138509659,Caprichosa,12.9,1
138509659,El Zar,14.9,2
138502564,Beety Miranda,12.7,1
138502564,Tropichicken,12.9,1
138502564,Perla Negra,14.3,1
138409768,La Muergana,14.5,1
138409768,LA UNO,14.6,1
138402233,Arepa Reina Pepiada,7.7,1
138402233,La Catira,8.0,1
138402233,Mixto de patatas y boniato guarnición,2.0,1
138390234,Custom Burger,9.5,1
138390234,Salsa BBQ (dentro burger),1.0,1
138390234,Huevo Frito,1.0,1
138390234,Lechuga,0.5,1
138390234,Cebolla Cruda,0.5,1
138390234,Tomate,0.5,1
138319436,La Muergana,14.5,1
138319436,Salsa de la abuela (Servidas aparte),1.0,1
138316697,Inglesa,12.5,1
138316697,Perla Negra,14.3,1
138311393,La Muergana,14.5,1
138311393,RABIOSA,14.2,1
138311393,Nachos Anaya,12.2,1
138292558,RABIOSA,14.2,1
138292558,Salsa Tepuy (Servidas aparte),1.0,2
138292558,Mixto de patatas y boniato,1.5,2
138292558,MIMOSA,14.3,1
138292558,Chicken Tenders,7.7,1
138292558,MayoBacon (Servidas aparte),1.5,1
138292558,Nestea bote,1.9,1
138292558,Cocacola zero bote,1.9,1
138283638,Combo Duo (Para 2),26.8,1
138283638,La Uno,2.0,1
138253067,La Muergana,14.5,1
138253067,Perla Negra,14.3,1
138225171,Arepa Rumbera Remix,7.7,2
138225171,Mixto de patatas y boniato guarnición,2.0,2
138193344,Nachos Anaya,12.2,1
138193344,PACK 12 TEQUEÑOS,17.8,1
138193373,MIMOSA,14.3,1
138193373,Mixto de patatas y boniato,1.5,1
138193373,Alitas Kentucky (10Und),15.9,1
138092974,MIMOSA,14.3,1
138092974,Trío Criollo,12.2,1
138041729,RABIOSA,14.2,2
138041729,Salsa Tepuy (Servidas aparte),1.0,1
138041729,Salsa Equis (Servidas aparte),1.0,1
138036409,La Vegana,14.5,1
138036409,Mixto de patatas y boniato,1.5,1
138033638,MIMOSA,14.3,1
138033638,MayoBacon (Servidas aparte),1.5,1
138010804,Beety Miranda,12.7,2
138010804,MayoBacon (Servidas aparte),1.5,1
138010804,Ranch (Servidas aparte),1.0,1
138007598,Cheesebacon,12.5,2
137994655,La Muergana,14.5,2
137994655,Perla Negra,14.3,1
137964896,RABIOSA,14.2,1
137965761,El Zar,14.9,1
137965761,Tropichicken,12.9,1
137965761,Tequemix,9.9,1
137959618,El Zar,14.9,1
137959618,LA UNO,14.6,1
137948279,Perla Negra,14.3,1
137948279,LA UNO,14.6,1
137948279,Nestea bote,1.9,1
137948824,Inglesa,12.5,1
137948824,Perla Negra,14.3,1
137948824,Caprichosa,12.9,1
137948824,Tropichicken,12.9,1
137942216,Tropichicken,12.9,1
137942216,LA UNO,14.6,1
137936032,Arepa Sifrina,7.7,1
137936032,MayoTrufa (Servidas aparte),1.5,1
137936032,Mixto de patatas y boniato guarnición,2.0,1
137925134,La Muergana,14.5,1
137925134,Boniato frito,1.5,1
137925134,Perla Negra,14.3,1
137910498,RABIOSA,14.2,1
137910498,Tequenutella PL,3.9,1
137895680,LA UNO,14.6,1
137895680,Mixto de patatas y boniato,1.5,1
137895680,Una más de ternera gallega,2.5,1
137895680,Alitas Kentucky  (5Und),9.5,1
137883261,Perla Negra,14.3,1
137883261,Boniato frito,1.5,2
137883261,El Zar,14.9,1
137883261,Salsa Equis (Servidas aparte),1.0,1
137846543,RABIOSA,14.2,1
137846543,MayoTrufa (Servidas aparte),1.5,1
137846543,La Muergana,14.5,1
137846543,Pepinillos,1.0,1
137803389,MIMOSA,14.3,1
137803389,Mixto de patatas y boniato,1.5,1
137803389,Patatas Fritas bacon,7.7,1
137803389,LA UNO,14.6,1
137801553,Cheesebacon,12.5,1
137621464,Patatas Fritas bacon,7.7,1
137621464,Beety Miranda,12.7,1
137621464,Cheesebacon,12.5,1
137621464,Una más de ternera gallega,2.5,1
137621464,Inglesa,12.5,1
137602868,Custom Burger,9.5,1
137602868,Una más de ternera gallega,2.5,1
137602868,Queso Cheddar,1.0,2
137602868,Bacon,1.0,2
137587409,LA UNO,14.6,1
137587409,Queso en las patatas,1.5,1
137571629,Patatas Fritas bacon,7.7,1
137571629,Caprichosa,12.9,1
137551307,Perla Negra,14.3,1
137551307,Salsa Beety (Servidas aparte),1.0,1
137551307,Cheesebacon,12.5,1
137508230,Tequeños,9.9,1
137508230,Beety Miranda,12.7,1
137508230,Boniato frito,1.5,1
137457751,Tropichicken,12.9,1
137457751,Bacon,1.0,2
137457751,Inglesa,12.5,1
137457751,Una más de ternera gallega,2.5,1
137430634,Tequeños,9.9,1
137430634,Arepa Sifrina,7.7,1
137430634,Patatas guarnición,1.5,1
137430634,Perla Negra,14.3,1
137432611,La Catira,8.0,1
137432611,Inglesa,12.5,2
137432611,Queso Cheddar,1.0,1
137432611,Tomate,0.5,1
137432611,Lechuga,0.5,1
137432611,LA UNO,14.6,1
137432611,Pico de gallo,1.0,1
137351414,Como Ego (para 1),13.4,1
137351414,La Uno,2.0,1
137344918,La Muergana,14.5,1
137344918,LA UNO,14.6,1
137336556,Arepa Rumbera Remix,7.7,2
137281410,Tequemix,9.9,1
137281410,Cocacola zero bote,1.9,1
137281410,Alitas Kentucky  (5Und),9.5,1
137233002,Combo Duo (Para 2),26.8,1
137233002,Tropi Chicken,0.4,1
137233002,Alitas Kentucky (10Und),15.9,1
137210756,Inglesa,12.5,1
137210756,Una más de ternera gallega,2.5,1
137210756,Queso en las patatas,1.5,1
137210756,Tequeños,9.9,1
137195974,Arepa Rumbera Remix,7.7,1
137195974,Mixto de patatas y boniato guarnición,2.0,2
137195974,Arepa Pelúa,8.5,1
137170977,Caprichosa,12.9,2
137110319,La Catira,8.0,2
137110319,Patatas guarnición,1.5,2
137110319,Perla Negra,14.3,1
137103955,Beety Miranda,12.7,1
137103955,Huevo Frito,1.0,1
137103955,Perla Negra,14.3,1
137103955,Salsa Tepuy (Servidas aparte),1.0,1
137072257,La Muergana,14.5,2
137072257,Beety Miranda,12.7,1
137072257,Mixto de patatas y boniato,1.5,2
137072257,LA UNO,14.6,1
137072257,Tomate,0.5,3
137072257,Lechuga,0.5,3
137072257,Custom Burger,9.5,2
137072257,Salsa BBQ (dentro burger),1.0,1
137072257,Boniato frito,1.5,1
137072257,Una más de ternera gallega,2.5,1
137072257,Bacon,1.0,1
137072257,Cebolla Cruda,0.5,1
137046943,Tequeños,9.9,1
137046943,El Zar,14.9,1
137046943,Salsa Tepuy (Servidas aparte),1.0,1
137046943,Boniato frito,1.5,1
137026252,El Zar,14.9,1
137026252,Lechuga,0.5,1
137026252,La Muergana,14.5,1
137026252,Huevo Frito,1.0,1
136925115,Trío Criollo,12.2,1
136925115,Combo Duo (Para 2),26.8,1
136925115,La Muergana,1.7,1
136920156,Arepa Reina Pepiada,7.7,1
136920156,Boniato guarnición,2.5,1
136920156,Arepa Sifrina,7.7,1
136920156,Tomate,0.5,1
136920156,Lechuga,0.5,1
136909515,Patatas Fritas bacon,7.7,1
136909515,Tequemix,9.9,1
136902245,Tequeños,9.9,1
136902245,Caprichosa,12.9,1
136902245,Arepa Reina Pepiada,7.7,1
136902245,Patatas Fritas bacon,7.7,1
136886779,Inglesa,12.5,2
136886779,MayoTrufa (Servidas aparte),1.5,1
136886779,Tequeños,9.9,1
136886046,LA UNO,14.6,1
136886046,Chicken Tenders,7.7,1
136886046,Salsa Tepuy (Servidas aparte),1.0,1
136886046,Gofre con helado,5.5,1
136833728,Tequemix,9.9,1
136833728,Salsa Tepuy (Servidas aparte),1.0,1
136833728,LA UNO,14.6,1
136833728,La Dos,15.7,1
136809190,Combo Duo (Para 2),26.8,1
136809190,La Muergana,1.7,1
136808367,RABIOSA,14.2,1
136808367,Mixto de patatas y boniato,1.5,1
136808367,Tequeños,9.9,1
136753074,RABIOSA,14.2,1
136753074,Cocacola bote,1.9,1
136642697,Tequemix,9.9,1
136642697,Arepa Reina Pepiada,7.7,1
136642697,Cocacola zero bote,1.9,1
136617562,Patatas Fritas bacon,7.7,1
136617562,MayoTrufa (Servidas aparte),1.5,1
136617562,Custom Burger,9.5,1
136617562,Salsa Tepuy (dentro burger),1.0,1
136617562,Una más de ternera gallega,2.5,2
136617562,Bacon,1.0,1
136617562,Huevo Frito,1.0,1
136617562,Queso Parmesano,2.0,1
136617562,Beety Miranda,12.7,1
136617562,Boniato frito,1.5,1
136617562,Cocacola bote,1.9,1
136614894,Arepa Sifrina,7.7,2
136614894,Patatas guarnición,1.5,2
136614894,Patatas Fritas bacon,7.7,1
136614894,Ei-ou,18.2,1
136614894,Cheesebacon,12.5,1
136614894,Mixto de patatas y boniato,1.5,1
136614894,Como Ego (para 1),13.4,1
136614894,Gofre con sirope de Kinder Bueno,5.5,1
136614894,Perla Negra,1.7,1
136614894,La Catira,8.0,1
136591862,RABIOSA,14.2,1
136591862,Salsa Tepuy (Servidas aparte),1.0,1
136517514,Custom Burger,9.5,1
136517514,Bacon,1.0,1
136517514,Queso Cheddar,1.0,1
136517514,Habanera,16.5,1
136510560,Perla Negra,14.3,1
136510560,Lechuga,0.5,1
136510560,La Dos,15.7,1
136479263,Trío Criollo,12.2,1
136479263,Salsa Equis (Servidas aparte),1.0,2
136479263,Arepa Rumbera Remix,7.7,1
136479263,Arepa Pelúa,8.5,1
136479263,Patatas guarnición,1.5,1
136479263,Queso en las patatas,1.5,1
136479263,PulledPork,2.5,1
136468955,El Zar,14.9,1
136468955,La Muergana,14.5,1
136468955,Una más de ternera gallega,2.5,1
136431680,Tequeños,9.9,1
136431680,Caprichosa,12.9,1
136431680,Queso en las patatas,1.5,1
136431644,Cocacola zero bote,1.9,3
136431644,LA UNO,14.6,1
136429958,RABIOSA,14.2,1
136429958,Mixto de patatas y boniato,1.5,1
136414665,RABIOSA,14.2,1
136414665,Arepa Rumbera Remix,7.7,1
136414665,La Catira,8.0,1
136400201,RABIOSA,14.2,1
136400201,Tequeños,9.9,1
136400201,Inglesa,12.5,1
136400201,Boniato frito,1.5,1
136371319,PACK 12 TEQUEÑOS,17.8,1
136330626,El Zar,14.9,1
136330626,Ranch (Servidas aparte),1.0,1
136330626,Salsa Tepuy (Servidas aparte),1.0,1
136330626,Salsa Equis (Servidas aparte),1.0,1
136330626,Boniato frito,1.5,1
136330626,La Dos,15.7,1
136330626,Mixto de patatas y boniato,1.5,1
136266300,Arepa Pelúa,8.5,1
136266300,Mixto de patatas y boniato guarnición,2.0,2
136266300,Arepa Rumbera Remix,7.7,1
136265826,Arepa Rumbera Remix,7.7,1
136259244,Cheesebacon,12.5,1
136259244,Beety Miranda,12.7,1
136259244,Tequeños,9.9,1
136259244,Patatas Fritas bacon,7.7,1
136259244,Salsa de queso (Servidas aparte),1.5,1
136219461,RABIOSA,14.2,1
136213061,Inglesa,12.5,1
136213061,Beety Miranda,12.7,1
136213061,La Vegana,14.5,1
136213061,LA UNO,14.6,1
136193903,Inglesa,12.5,1
136193903,Una más de ternera gallega,2.5,1
136193903,La Muergana,14.5,1
136193903,Queso en las patatas,1.5,1
136193903,Huevo Frito,1.0,1
136189198,RABIOSA,14.2,3
136189198,MayoBacon (Servidas aparte),1.5,1
136189198,Salsa de queso (Servidas aparte),1.5,1
136189198,Salsa Tepuy (Servidas aparte),1.0,1
136187271,Beety Miranda,12.7,1
136166624,Combo Duo (Para 2),26.8,1
136166624,La Uno,2.0,1
136166624,Perla Negra,1.7,1
136155021,RABIOSA,14.2,1
136155021,MayoBacon (Servidas aparte),1.5,1
136155021,Mixto de patatas y boniato,1.5,1
136155021,La Muergana,14.5,1
136155021,Queso Cheddar,1.0,1
136155021,Trío Criollo,12.2,1
136140224,Tequeños,9.9,1
136140224,Inglesa,12.5,1
136140224,Mixto de patatas y boniato,1.5,1
136140224,Custom Burger,9.5,1
136140224,Salsa Tepuy (Servidas aparte),1.0,1
136140224,Queso Cheddar,1.0,1
136140224,Queso Azul,1.5,1
136105682,RABIOSA,14.2,1
136105682,Mixto de patatas y boniato,1.5,1
136105682,Tequeños,9.9,1
136100578,Custom Burger,9.5,1
136100578,Madurada PUNTO en lugar de carne normal,1.5,1
136100578,Queso Cheddar,1.0,1
136100578,Lechuga,0.5,1
136100578,Cebolla Cruda,0.5,1
136100578,Cebolla crispy,1.0,1
136100578,Alitas Kentucky  (5Und),9.5,1
136100578,Tequemix,9.9,1
136089729,Caprichosa,12.9,1
136089729,Salsa Tepuy (Servidas aparte),1.0,1
136089729,Cheesebacon,12.5,1
136089729,Extra de picante,1.5,1
136061773,Cheesebacon,12.5,1
136061773,Nestea bote,1.9,1
136061773,Tequenutella PL,3.9,1
136058389,Custom Burger,9.5,1
136058389,Salsa X (dentro burger),1.0,1
136058389,Una más de ternera gallega,2.5,1
136058389,Bacon,1.0,1
136058389,Cebolla crispy,1.0,1
136058389,Bacon bits,1.5,1
136037797,Arepa Rumbera Remix,7.7,1
136037797,Arepa Pelúa,8.5,1
135996530,Perla Negra,14.3,2
135996530,Salsa Tepuy (Servidas aparte),1.0,2
135996756,Cheesebacon,12.5,1
135996756,MayoBacon (Servidas aparte),1.5,2
135988864,La Dos,15.7,1
135988864,Beety Miranda,12.7,1
135988864,Ranch (Servidas aparte),1.0,1
135988864,Salsa Equis (Servidas aparte),1.0,1
135971496,LA UNO,14.6,3
135920184,Combo Duo (Para 2),26.8,1
135920184,Trío Criollo,12.2,1
135920184,Salsa Equis (Servidas aparte),1.0,1
135914394,RABIOSA,14.2,2
135894279,Cheesebacon,12.5,1
135894279,Custom Burger,9.5,1
135894279,Bacon,1.0,1
135894279,Tomate,0.5,1
135894279,Lechuga,0.5,1
135894279,Cebolla Caramelizada,1.0,1
135868115,La Muergana,14.5,1
135868115,Cebolla Pochada,1.0,1
135868115,Ei-ou,18.2,1
135868115,MayoBacon (Servidas aparte),1.5,1
135868115,Nachos Anaya,12.2,1
135855921,Arepa Rumbera Remix,7.7,2
135844697,El Zar,14.9,1
135844697,Arepa Sifrina,7.7,1
135844697,Inglesa,12.5,1
135839529,La Muergana,14.5,1
135839529,Ranch (Servidas aparte),1.0,1
135835850,Tequeños,9.9,1
135835850,Custom Burger,9.5,1
135835850,Boniato frito,1.5,2
135835850,RABIOSA,14.2,1
135833359,Tequemix,9.9,1
135833359,El Zar,14.9,1
135833359,LA UNO,14.6,1
135795887,Nachos Anaya,12.2,1
135795887,Beety Miranda,12.7,1
135772761,Combo Duo (Para 2),26.8,1
135753607,La Muergana,14.5,1
135753607,LA UNO,14.6,1
135753607,Nachos Anaya,12.2,1
135742312,Cheesebacon,12.5,1
135742312,PulledPork,2.5,1
135725298,RABIOSA,14.2,1
135725298,Perla Negra,14.3,1
135710776,Tequemix,9.9,1
135710776,El Zar,14.9,1
135709251,LA UNO,14.6,1
135709251,Huevo Frito,1.0,1
135709251,Mango Vice,14.5,1
135709251,Alitas Kentucky  (5Und),9.5,1
135709251,Chicken Tenders,7.7,1
135705204,Habanera,16.5,1
135705204,Madurada PUNTO en lugar de carne normal,1.5,1
135705204,Mixto de patatas y boniato,1.5,1
135705204,Extra Carne Madurada (dry-aged),3.5,1
135705204,Chicken Tenders,7.7,1
135698897,La Dos,15.7,1
135698897,Caprichosa,12.9,1
135686046,Combo Duo (Para 2),26.8,1
135686046,Tropi Chicken,0.4,1
135686046,Perla Negra,1.7,1
135628550,Cheesebacon,12.5,1
135628550,MayoBacon (Servidas aparte),1.5,1
135572965,Perla Negra,14.3,1
135572965,Patatas Fritas bacon,7.7,1
135520669,La Dos,15.7,1
135520669,El Zar,14.9,1
135520002,La Muergana,14.5,1
135459946,Cheesebacon,12.5,1
135459946,MayoBacon (Servidas aparte),1.5,1
135459946,Cocacola bote,1.9,1
135458484,Combo Duo (Para 2),26.8,1
135458484,La Uno,2.0,1
135458484,Perla Negra,1.7,1
135458204,Ei-ou,18.2,1
135458204,La Dos,15.7,1
135458204,Boniato frito,1.5,1
135446084,LA UNO,14.6,1
135407048,Cheesebacon,12.5,1
135407048,MayoBacon (Servidas aparte),1.5,1
135407048,Cocacola bote,1.9,1
135396109,La Muergana,14.5,2
135396109,Nachos Anaya,12.2,1
