"CreatedTime","CreatedTimeUTC","Location","OrderID","Channel","Payment","PaymentAmount","DiscountTotal","SubTotal","Tax","VAT","ProductNames","ItemPrice","ItemQuantities"
"2023-06-20 14:37:34+0200","2023-06-20 12:37:34","Alicante - Periodista Rodolfo Salazar","912","Glovo","CARD",43.2,0.0,43.2,0.0,0.0,"Tomate",50,1
"2023-06-20 14:23:42+0200","2023-06-20 12:23:42","Alicante - Periodista Rodolfo Salazar","606","Glovo","CARD",10.7,0.0,10.7,0.0,0.0,"Althaia Mediterranean Lager PL",300,1
"2023-06-20 14:23:42+0200","2023-06-20 12:23:42","Alicante - Periodista Rodolfo Salazar","606","Glovo","CARD",10.7,0.0,10.7,0.0,0.0,"Arepa Sifrina",770,1
"2023-06-20 14:23:42+0200","2023-06-20 12:23:42","Alicante - Periodista Rodolfo Salazar","606","Glovo","CARD",10.7,0.0,10.7,0.0,0.0,"Frita",0,1
"2023-06-20 14:23:42+0200","2023-06-20 12:23:42","Alicante - Periodista Rodolfo Salazar","606","Glovo","CARD",10.7,0.0,10.7,0.0,0.0,"Sin guarnicion",0,1
"2023-06-20 14:23:42+0200","2023-06-20 12:23:42","Alicante - Periodista Rodolfo Salazar","606","Glovo","CARD",10.7,0.0,10.7,0.0,0.0,"Sin Extras",0,1
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Arepa Reina Pepiada",770,1
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Frita",0,2
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Sin guarnicion",0,2
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Sin Extras",0,2
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Tequemix",990,1
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Tepuy",0,1
"2023-06-19 22:06:31+0200","2023-06-19 20:06:31","Alicante - Periodista Rodolfo Salazar","7CB1E","Uber Eats","ONLINE",25.3,0.0,25.3,0.0,2.3,"Arepa Rumbera Remix",770,1
"2023-06-19 22:14:25+0200","2023-06-19 20:14:25","Alicante - Bazan","AXGKBEV6","Glovo","CARD",30.5,0.0,30.5,0.0,0.0,"Como Ego (para 1)",1340,2
"2023-06-19 22:14:25+0200","2023-06-19 20:14:25","Alicante - Bazan","AXGKBEV6","Glovo","CARD",30.5,0.0,30.5,0.0,0.0,"Coca-Cola",0,2
"2023-06-19 22:14:25+0200","2023-06-19 20:14:25","Alicante - Bazan","AXGKBEV6","Glovo","CARD",30.5,0.0,30.5,0.0,0.0,"La Uno",200,1
"2023-06-19 22:14:25+0200","2023-06-19 20:14:25","Alicante - Bazan","AXGKBEV6","Glovo","CARD",30.5,0.0,30.5,0.0,0.0,"Hecha",0,2
"2023-06-19 22:14:25+0200","2023-06-19 20:14:25","Alicante - Bazan","AXGKBEV6","Glovo","CARD",30.5,0.0,30.5,0.0,0.0,"Perla Negra",170,1
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Cheesebacon",1250,2
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Pan normal",0,2
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Al punto",0,1
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Patatas fritas caseras",0,1
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Hamburguesa normal",0,2
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Sin Extras",0,2
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Hecha",0,1
"2023-06-19 22:04:00+0200","2023-06-19 20:04:00","Alicante - Bazan","AJASRQNX","Glovo","CARD",26.5,0.0,26.5,0.0,0.0,"Boniato frito",150,1
"2023-06-19 21:58:01+0200","2023-06-19 19:58:01","Alicante - Periodista Rodolfo Salazar","075","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Cocacola bote",190,1
"2023-06-19 21:58:01+0200","2023-06-19 19:58:01","Alicante - Periodista Rodolfo Salazar","075","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"PACK 12 TEQUEÑOS",1780,1
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Beety Miranda",1270,1
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Pan normal",0,2
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Hecha",0,1
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Patatas fritas caseras",0,2
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Hamburguesa normal",0,2
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Sin Extras",0,2
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Perla Negra",1430,1
"2023-06-19 21:24:51+0200","2023-06-19 19:24:51","Alicante - Periodista Rodolfo Salazar","705","Glovo","CARD",27.0,0.0,27.0,0.0,0.0,"Al punto",0,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Alitas Kentucky  (5Und)",950,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Tequemix",990,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Perla Negra",1430,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Pan normal",0,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Al punto",0,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Patatas fritas caseras",0,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Hamburguesa normal",0,1
"2023-06-19 21:21:35+0200","2023-06-19 19:21:35","Alicante - Periodista Rodolfo Salazar","576","Glovo","CARD",33.7,0.0,33.7,0.0,0.0,"Sin Extras",0,1
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Perla Negra",1430,1
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Pan normal",0,2
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Al punto",0,1
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Patatas fritas caseras",0,2
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Hamburguesa normal",0,2
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Sin Extras",0,2
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"La Muergana",1450,1
"2023-06-19 21:17:18+0200","2023-06-19 19:17:18","Alicante - Bazan","AAEE9","Uber Eats","ONLINE",28.8,0.0,28.8,0.0,2.62,"Punto menos",0,1
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Inglesa",1250,1
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Pan normal",0,3
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Hecha",0,3
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Hamburguesa normal",0,3
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Patatas fritas caseras",0,3
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Sin Extras",0,3
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Criollita",1450,2
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Tequeños",990,1
"2023-06-19 20:50:10+0200","2023-06-19 18:50:10","Alicante - Periodista Rodolfo Salazar","34757","Uber Eats","ONLINE",51.4,0.0,51.4,0.0,4.68,"Papelón",0,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Nestea bote",190,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Cocacola bote",190,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"La Muergana",1450,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Pan normal",0,2
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Hecha",0,2
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Patatas fritas caseras",0,2
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Hamburguesa normal",0,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Sin Extras",0,19
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Beety Miranda",1270,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Una más de ternera gallega",250,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Extra de picante",150,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Tequeños",990,1
"2023-06-19 20:56:22+0200","2023-06-19 18:56:22","Alicante - Periodista Rodolfo Salazar","348","Glovo","CARD",44.9,0.0,44.9,0.0,0.0,"Tepuy",0,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Caprichosa",1290,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Pan normal",0,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Madurada HECHA en lugar de carne normal",150,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Patatas fritas caseras",0,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Hamburguesa normal",0,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Sin Extras",0,1
"2023-06-19 20:56:38+0200","2023-06-19 18:56:38","Alicante - Periodista Rodolfo Salazar","770","Glovo","CARD",15.4,0.0,15.4,0.0,0.0,"Salsa Tepuy (Servidas aparte)",100,1
"2023-06-19 21:00:58+0200","2023-06-19 19:00:58","Alicante - Bazan","AVUW1EMV","Glovo","CARD",13.5,0.0,13.5,0.0,0.0,"Cheesebacon",1250,1
"2023-06-19 21:00:58+0200","2023-06-19 19:00:58","Alicante - Bazan","AVUW1EMV","Glovo","CARD",13.5,0.0,13.5,0.0,0.0,"Areburger",0,1
"2023-06-19 21:00:58+0200","2023-06-19 19:00:58","Alicante - Bazan","AVUW1EMV","Glovo","CARD",13.5,0.0,13.5,0.0,0.0,"Al punto",0,1
"2023-06-19 21:00:58+0200","2023-06-19 19:00:58","Alicante - Bazan","AVUW1EMV","Glovo","CARD",13.5,0.0,13.5,0.0,0.0,"Patatas fritas caseras",0,1
"2023-06-19 21:00:58+0200","2023-06-19 19:00:58","Alicante - Bazan","AVUW1EMV","Glovo","CARD",13.5,0.0,13.5,0.0,0.0,"Hamburguesa normal",0,1
"2023-06-19 21:00:58+0200","2023-06-19 19:00:58","Alicante - Bazan","AVUW1EMV","Glovo","CARD",13.5,0.0,13.5,0.0,0.0,"Huevo Frito",100,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Tequeños",990,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Papelón",0,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Cheesebacon",1250,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Pan normal",0,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Pollo CRISPY casero",0,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Patatas fritas caseras",0,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Extra pollo crispy",250,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Guacamole",200,1
"2023-06-19 20:38:42+0200","2023-06-19 18:38:42","Alicante - Bazan","AEKMMB4L","Glovo","CARD",27.9,0.0,27.9,0.0,0.0,"Bacon",100,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Tequenutellla PL",390,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Combo Duo (Para 2)",2680,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Coca-Cola Zero",0,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Coca-Cola",0,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Perla Negra",170,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"El Zar",220,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Punto",0,1
"2023-06-19 15:44:27+0200","2023-06-19 13:44:27","Alicante - Periodista Rodolfo Salazar","0FFC5","Uber Eats","ONLINE",34.6,0.0,34.6,0.0,3.14,"Punto",0,1
"2023-06-19 15:14:12+0200","2023-06-19 13:14:12","Alicante - Periodista Rodolfo Salazar","272","Glovo","CARD",11.2,0.0,11.2,0.0,0.0,"Althaia IPA PL",350,1
"2023-06-19 15:14:12+0200","2023-06-19 13:14:12","Alicante - Periodista Rodolfo Salazar","272","Glovo","CARD",11.2,0.0,11.2,0.0,0.0,"Arepa Sifrina",770,1
"2023-06-19 15:14:12+0200","2023-06-19 13:14:12","Alicante - Periodista Rodolfo Salazar","272","Glovo","CARD",11.2,0.0,11.2,0.0,0.0,"Frita",0,1
"2023-06-19 15:14:12+0200","2023-06-19 13:14:12","Alicante - Periodista Rodolfo Salazar","272","Glovo","CARD",11.2,0.0,11.2,0.0,0.0,"Sin guarnicion",0,1
"2023-06-19 15:14:12+0200","2023-06-19 13:14:12","Alicante - Periodista Rodolfo Salazar","272","Glovo","CARD",11.2,0.0,11.2,0.0,0.0,"Sin Extras",0,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Tropichicken",1290,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Pollo crispy",0,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Cebolla crispy",100,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Bacon",100,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Hamburguesa normal",0,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Pan normal",0,1
"2023-06-19 15:05:42+0200","2023-06-19 13:05:42","Alicante - Periodista Rodolfo Salazar","076","Glovo","CARD",14.9,0.0,14.9,0.0,0.0,"Patatas fritas caseras",0,1
"2023-06-19 14:53:49+0200","2023-06-19 12:53:49","Alicante - Bazan","AU5QULL1","Glovo","CARD",19.4,0.0,19.4,0.0,0.0,"Arepa Reina Pepiada",770,2
"2023-06-19 14:53:49+0200","2023-06-19 12:53:49","Alicante - Bazan","AU5QULL1","Glovo","CARD",19.4,0.0,19.4,0.0,0.0,"Frita",0,2
"2023-06-19 14:53:49+0200","2023-06-19 12:53:49","Alicante - Bazan","AU5QULL1","Glovo","CARD",19.4,0.0,19.4,0.0,0.0,"Patatas guarnición",150,1
"2023-06-19 14:53:49+0200","2023-06-19 12:53:49","Alicante - Bazan","AU5QULL1","Glovo","CARD",19.4,0.0,19.4,0.0,0.0,"Sin Extras",0,2
"2023-06-19 14:53:49+0200","2023-06-19 12:53:49","Alicante - Bazan","AU5QULL1","Glovo","CARD",19.4,0.0,19.4,0.0,0.0,"Boniato guarnición",250,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"El Zar",1490,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"Areburger",0,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"Madurada HECHA",0,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"Patatas fritas caseras",0,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"Hamburguesa normal",0,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"Sin Extras",0,1
"2023-06-19 13:39:03+0200","2023-06-19 11:39:03","Alicante - Periodista Rodolfo Salazar","131424959","Just Eat","CARD",20.79,0.0,18.8,0.0,1.7,"Tequenutellla PL",390,1
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Cheesebacon",1250,1
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Pan normal",0,2
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"POLLO a la plancha en vez de carne",0,1
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Hamburguesa normal",0,2
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Patatas fritas caseras",0,2
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Sin Extras",0,2
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Caprichosa",1290,1
"2023-06-18 23:30:37+0200","2023-06-18 21:30:37","Alicante - Periodista Rodolfo Salazar","131419569","Just Eat","CARD",27.39,0.0,25.4,0.0,2.31,"Hecha",0,1
"2023-06-18 23:00:28+0200","2023-06-18 21:00:28","Alicante - Periodista Rodolfo Salazar","BEC23","Uber Eats","ONLINE",14.3,0.0,14.3,0.0,1.3,"Perla Negra",1430,1
"2023-06-18 23:00:28+0200","2023-06-18 21:00:28","Alicante - Periodista Rodolfo Salazar","BEC23","Uber Eats","ONLINE",14.3,0.0,14.3,0.0,1.3,"Pan normal",0,1
"2023-06-18 23:00:28+0200","2023-06-18 21:00:28","Alicante - Periodista Rodolfo Salazar","BEC23","Uber Eats","ONLINE",14.3,0.0,14.3,0.0,1.3,"Punto menos",0,1
"2023-06-18 23:00:28+0200","2023-06-18 21:00:28","Alicante - Periodista Rodolfo Salazar","BEC23","Uber Eats","ONLINE",14.3,0.0,14.3,0.0,1.3,"Patatas fritas caseras",0,1
"2023-06-18 23:00:28+0200","2023-06-18 21:00:28","Alicante - Periodista Rodolfo Salazar","BEC23","Uber Eats","ONLINE",14.3,0.0,14.3,0.0,1.3,"Hamburguesa normal",0,1
"2023-06-18 23:00:28+0200","2023-06-18 21:00:28","Alicante - Periodista Rodolfo Salazar","BEC23","Uber Eats","ONLINE",14.3,0.0,14.3,0.0,1.3,"Sin Extras",0,1
"2023-06-18 22:54:16+0200","2023-06-18 20:54:16","Alicante - Periodista Rodolfo Salazar","131417303","Just Eat","CARD",16.49,0.0,14.5,0.0,1.32,"La Muergana",1450,1
"2023-06-18 22:54:16+0200","2023-06-18 20:54:16","Alicante - Periodista Rodolfo Salazar","131417303","Just Eat","CARD",16.49,0.0,14.5,0.0,1.32,"Pan normal",0,1
"2023-06-18 22:54:16+0200","2023-06-18 20:54:16","Alicante - Periodista Rodolfo Salazar","131417303","Just Eat","CARD",16.49,0.0,14.5,0.0,1.32,"Al punto",0,1
"2023-06-18 22:54:16+0200","2023-06-18 20:54:16","Alicante - Periodista Rodolfo Salazar","131417303","Just Eat","CARD",16.49,0.0,14.5,0.0,1.32,"Patatas fritas caseras",0,1
