"CreatedTime","CreatedTimeUTC","Location","OrderID","Channel","Payment","PaymentAmount","Rebate","SubTotal","Tax","VAT","ProductNames","ItemPrice","ItemQuantities"
"2023-03-31 14:38:55+0200","2023-03-31 12:38:55","Alicante - Periodista Rodolfo Salazar","53CA0","Uber Eats","ONLINE",15.4,0.0,15.4,0.0,1.4,"Sin Extras",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"LA UNO",1460,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Pan normal",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Madurada PUNTO",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Patatas fritas caseras",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Hamburguesa normal",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Queso Cheddar",100,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Sin Extras",0,3
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Alitas Kentucky  (5Und)",950,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Salsa BBQ",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Arepa Sifrina",770,2
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Frita",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Sin guarnicion",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Asada",0,1
"2023-03-31 14:11:06+0200","2023-03-31 12:11:06","Alicante - Periodista Rodolfo Salazar","341","Glovo","CARD",42.0,0.0,42.0,0.0,0.0,"Patatas guarnición",150,1
"2023-03-31 14:06:35+0200","2023-03-31 12:06:35","Alicante - Periodista Rodolfo Salazar","88148","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Perla Negra",1430,2
"2023-03-31 14:06:35+0200","2023-03-31 12:06:35","Alicante - Periodista Rodolfo Salazar","88148","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Pan normal",0,2
"2023-03-31 14:06:35+0200","2023-03-31 12:06:35","Alicante - Periodista Rodolfo Salazar","88148","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Hecha",0,2
"2023-03-31 14:06:35+0200","2023-03-31 12:06:35","Alicante - Periodista Rodolfo Salazar","88148","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Patatas fritas caseras",0,2
"2023-03-31 14:06:35+0200","2023-03-31 12:06:35","Alicante - Periodista Rodolfo Salazar","88148","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Hamburguesa normal",0,2
"2023-03-31 14:06:35+0200","2023-03-31 12:06:35","Alicante - Periodista Rodolfo Salazar","88148","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Sin Extras",0,2
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Arepa Sifrina",770,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Asada",0,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Boniato guarnición",250,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Sin Extras",0,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Chicken Tenders",770,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"MayoTrufa (Servidas aparte)",150,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Salsa Tepuy (Servidas aparte)",100,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Tequemix",990,1
"2023-03-31 14:03:23+0200","2023-03-31 12:03:23","Alicante - Periodista Rodolfo Salazar","126599011","Just Eat","CARD",32.95,0.0,30.3,0.0,2.76,"Mermelada tomate",0,1
"2023-03-31 13:39:01+0200","2023-03-31 11:39:01","Alicante - Bazan","ALWZBA4C","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Ei-ou",1820,1
"2023-03-31 13:39:01+0200","2023-03-31 11:39:01","Alicante - Bazan","ALWZBA4C","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Areburger",0,1
"2023-03-31 13:39:01+0200","2023-03-31 11:39:01","Alicante - Bazan","ALWZBA4C","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Hecha",0,1
"2023-03-31 13:39:01+0200","2023-03-31 11:39:01","Alicante - Bazan","ALWZBA4C","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Patatas fritas caseras",0,1
"2023-03-31 13:39:01+0200","2023-03-31 11:39:01","Alicante - Bazan","ALWZBA4C","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Hamburguesa normal",0,1
"2023-03-31 13:39:01+0200","2023-03-31 11:39:01","Alicante - Bazan","ALWZBA4C","Glovo","CARD",19.7,0.0,19.7,0.0,0.0,"Queso Azul",150,1
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Perla Negra",1430,2
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Pan normal",0,3
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Al punto",0,2
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Patatas fritas caseras",0,3
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Hamburguesa normal",0,3
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Sin Extras",0,3
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"LA UNO",1460,1
"2023-03-30 22:38:36+0200","2023-03-30 20:38:36","Alicante - Periodista Rodolfo Salazar","3942A","Uber Eats","ONLINE",28.9,0.0,43.2,0.0,2.63,"Madurada PUNTO",0,1
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Cheesebacon",1250,2
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Pan normal",0,2
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Punto menos",0,1
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Patatas fritas caseras",0,2
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Hamburguesa normal",0,2
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Queso en las patatas",150,2
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"MayoBacon (Servidas aparte)",150,1
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Al punto",0,1
"2023-03-30 22:43:37+0200","2023-03-30 20:43:37","Alicante - Bazan","9CFFF","Uber Eats","ONLINE",30.5,0.0,30.5,0.0,2.79,"Salsa Beety (Servidas aparte)",100,1
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Perla Negra",1430,4
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Pan normal",0,4
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Hecha",0,4
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Patatas fritas caseras",0,3
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Hamburguesa normal",0,4
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Sin Extras",0,4
"2023-03-30 22:21:10+0200","2023-03-30 20:21:10","Alicante - Periodista Rodolfo Salazar","A66D2","Uber Eats","ONLINE",30.1,0.0,58.7,0.0,2.74,"Boniato frito",150,1
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Tequeños",990,1
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Tepuy",0,1
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Perla Negra",1430,2
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Pan normal",0,2
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Madurada PUNTO en lugar de carne normal",150,2
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Patatas fritas caseras",0,2
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Hamburguesa normal",0,2
"2023-03-30 22:20:53+0200","2023-03-30 20:20:53","Alicante - Periodista Rodolfo Salazar","CFC3F","Uber Eats","ONLINE",27.2,0.0,41.5,0.0,2.47,"Sin Extras",0,4
"2023-03-30 22:18:54+0200","2023-03-30 20:18:54","Alicante - Periodista Rodolfo Salazar","B5792","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Perla Negra",1430,2
"2023-03-30 22:18:54+0200","2023-03-30 20:18:54","Alicante - Periodista Rodolfo Salazar","B5792","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Pan normal",0,2
"2023-03-30 22:18:54+0200","2023-03-30 20:18:54","Alicante - Periodista Rodolfo Salazar","B5792","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Al punto",0,2
"2023-03-30 22:18:54+0200","2023-03-30 20:18:54","Alicante - Periodista Rodolfo Salazar","B5792","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Patatas fritas caseras",0,2
"2023-03-30 22:18:54+0200","2023-03-30 20:18:54","Alicante - Periodista Rodolfo Salazar","B5792","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Hamburguesa normal",0,2
"2023-03-30 22:18:54+0200","2023-03-30 20:18:54","Alicante - Periodista Rodolfo Salazar","B5792","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Sin Extras",0,2
"2023-03-30 22:18:00+0200","2023-03-30 20:18:00","Alicante - Periodista Rodolfo Salazar","B5697","Uber Eats","ONLINE",10.2,0.0,10.2,0.0,0.93,"Arepa Reina Pepiada",770,1
"2023-03-30 22:18:00+0200","2023-03-30 20:18:00","Alicante - Periodista Rodolfo Salazar","B5697","Uber Eats","ONLINE",10.2,0.0,10.2,0.0,0.93,"Frita",0,1
"2023-03-30 22:18:00+0200","2023-03-30 20:18:00","Alicante - Periodista Rodolfo Salazar","B5697","Uber Eats","ONLINE",10.2,0.0,10.2,0.0,0.93,"Patatas guarnición",150,1
"2023-03-30 22:18:00+0200","2023-03-30 20:18:00","Alicante - Periodista Rodolfo Salazar","B5697","Uber Eats","ONLINE",10.2,0.0,10.2,0.0,0.93,"Sin Extras",0,1
"2023-03-30 22:18:00+0200","2023-03-30 20:18:00","Alicante - Periodista Rodolfo Salazar","B5697","Uber Eats","ONLINE",10.2,0.0,10.2,0.0,0.93,"Salsa Tepuy (Servidas aparte)",100,1
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"LA UNO",1460,1
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Pan normal",0,1
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Madurada PUNTO",0,1
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Patatas fritas caseras",0,1
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Una más de ternera gallega",250,1
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Sin Extras",0,3
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Arepa Reina Pepiada",770,2
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Asada",0,2
"2023-03-30 22:02:50+0200","2023-03-30 20:02:50","Alicante - Bazan","AJML1SPW","Glovo","CARD",29.08,0.0,32.5,0.0,0.0,"Sin guarnicion",0,2
"2023-03-30 21:54:31+0200","2023-03-30 19:54:31","Alicante - Periodista Rodolfo Salazar","5393F","Uber Eats","ONLINE",15.4,0.0,15.4,0.0,1.4,"Arepa Rumbera Remix",770,2
"2023-03-30 21:54:31+0200","2023-03-30 19:54:31","Alicante - Periodista Rodolfo Salazar","5393F","Uber Eats","ONLINE",15.4,0.0,15.4,0.0,1.4,"Asada",0,2
"2023-03-30 21:54:31+0200","2023-03-30 19:54:31","Alicante - Periodista Rodolfo Salazar","5393F","Uber Eats","ONLINE",15.4,0.0,15.4,0.0,1.4,"Sin guarnicion",0,2
"2023-03-30 21:54:31+0200","2023-03-30 19:54:31","Alicante - Periodista Rodolfo Salazar","5393F","Uber Eats","ONLINE",15.4,0.0,15.4,0.0,1.4,"Sin Extras",0,2
"2023-03-30 22:01:28+0200","2023-03-30 20:01:28","Alicante - Bazan","A6KHBEQG","Glovo","CARD",12.5,0.0,12.5,0.0,0.0,"Cheesebacon",1250,1
"2023-03-30 22:01:28+0200","2023-03-30 20:01:28","Alicante - Bazan","A6KHBEQG","Glovo","CARD",12.5,0.0,12.5,0.0,0.0,"Pan normal",0,1
"2023-03-30 22:01:28+0200","2023-03-30 20:01:28","Alicante - Bazan","A6KHBEQG","Glovo","CARD",12.5,0.0,12.5,0.0,0.0,"Hecha",0,1
"2023-03-30 22:01:28+0200","2023-03-30 20:01:28","Alicante - Bazan","A6KHBEQG","Glovo","CARD",12.5,0.0,12.5,0.0,0.0,"Patatas fritas caseras",0,1
"2023-03-30 22:01:28+0200","2023-03-30 20:01:28","Alicante - Bazan","A6KHBEQG","Glovo","CARD",12.5,0.0,12.5,0.0,0.0,"Hamburguesa normal",0,1
"2023-03-30 22:01:28+0200","2023-03-30 20:01:28","Alicante - Bazan","A6KHBEQG","Glovo","CARD",12.5,0.0,12.5,0.0,0.0,"Sin Extras",0,1
"2023-03-30 21:57:06+0200","2023-03-30 19:57:06","Alicante - Bazan","ALSLNRLS","Glovo","CARD",16.8,0.0,16.8,0.0,0.0,"Perla Negra",1430,1
"2023-03-30 21:57:06+0200","2023-03-30 19:57:06","Alicante - Bazan","ALSLNRLS","Glovo","CARD",16.8,0.0,16.8,0.0,0.0,"Pan normal",0,1
"2023-03-30 21:57:06+0200","2023-03-30 19:57:06","Alicante - Bazan","ALSLNRLS","Glovo","CARD",16.8,0.0,16.8,0.0,0.0,"Al punto",0,1
"2023-03-30 21:57:06+0200","2023-03-30 19:57:06","Alicante - Bazan","ALSLNRLS","Glovo","CARD",16.8,0.0,16.8,0.0,0.0,"Patatas fritas caseras",0,1
"2023-03-30 21:57:06+0200","2023-03-30 19:57:06","Alicante - Bazan","ALSLNRLS","Glovo","CARD",16.8,0.0,16.8,0.0,0.0,"Una más de ternera gallega",250,1
"2023-03-30 21:57:06+0200","2023-03-30 19:57:06","Alicante - Bazan","ALSLNRLS","Glovo","CARD",16.8,0.0,16.8,0.0,0.0,"Sin Extras",0,1
"2023-03-30 21:51:01+0200","2023-03-30 19:51:01","Alicante - Bazan","A2J5FVHZ","Glovo","CARD",12.2,0.0,12.2,0.0,0.0,"Nachos Anaya",1220,1
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Tequeños",990,1
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Tepuy",0,1
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Perla Negra",1430,4
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Pan normal",0,4
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Hecha",0,4
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Patatas fritas caseras",0,4
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Hamburguesa normal",0,4
"2023-03-30 21:34:31+0200","2023-03-30 19:34:31","Alicante - Periodista Rodolfo Salazar","20496","Uber Eats","ONLINE",38.5,0.0,67.1,0.0,3.5,"Sin Extras",0,4
"2023-03-30 21:41:36+0200","2023-03-30 19:41:36","Alicante - Periodista Rodolfo Salazar","918","Glovo","CARD",14.64,0.0,18.3,0.0,0.0,"Como Ego (para 1)",1340,1
"2023-03-30 21:41:36+0200","2023-03-30 19:41:36","Alicante - Periodista Rodolfo Salazar","918","Glovo","CARD",14.64,0.0,18.3,0.0,0.0,"Hecha",0,1
"2023-03-30 21:41:36+0200","2023-03-30 19:41:36","Alicante - Periodista Rodolfo Salazar","918","Glovo","CARD",14.64,0.0,18.3,0.0,0.0,"Nestea",0,1
"2023-03-30 21:41:36+0200","2023-03-30 19:41:36","Alicante - Periodista Rodolfo Salazar","918","Glovo","CARD",14.64,0.0,18.3,0.0,0.0,"Dos Tequenutellas",290,1
"2023-03-30 21:41:36+0200","2023-03-30 19:41:36","Alicante - Periodista Rodolfo Salazar","918","Glovo","CARD",14.64,0.0,18.3,0.0,0.0,"La Uno",200,1
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Tequeños",990,1
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Tepuy",0,1
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Perla Negra",1430,2
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Pan normal",0,2
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Al punto",0,2
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Patatas fritas caseras",0,2
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Hamburguesa normal",0,2
"2023-03-30 21:31:02+0200","2023-03-30 19:31:02","Alicante - Periodista Rodolfo Salazar","5D417","Uber Eats","ONLINE",24.2,0.0,38.5,0.0,2.2,"Sin Extras",0,2
"2023-03-30 21:27:51+0200","2023-03-30 19:27:51","Alicante - Periodista Rodolfo Salazar","0B382","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Perla Negra",1430,2
"2023-03-30 21:27:51+0200","2023-03-30 19:27:51","Alicante - Periodista Rodolfo Salazar","0B382","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Pan normal",0,2
"2023-03-30 21:27:51+0200","2023-03-30 19:27:51","Alicante - Periodista Rodolfo Salazar","0B382","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Al punto",0,2
"2023-03-30 21:27:51+0200","2023-03-30 19:27:51","Alicante - Periodista Rodolfo Salazar","0B382","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Patatas fritas caseras",0,2
"2023-03-30 21:27:51+0200","2023-03-30 19:27:51","Alicante - Periodista Rodolfo Salazar","0B382","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Hamburguesa normal",0,2
"2023-03-30 21:27:51+0200","2023-03-30 19:27:51","Alicante - Periodista Rodolfo Salazar","0B382","Uber Eats","ONLINE",14.3,0.0,28.6,0.0,1.3,"Sin Extras",0,2
"2023-03-30 21:19:24+0200","2023-03-30 19:19:24","Alicante - Bazan","AHDMC8EQ","Glovo","CARD",15.68,0.0,19.6,0.0,0.0,"LA UNO",1460,1
"2023-03-30 21:19:24+0200","2023-03-30 19:19:24","Alicante - Bazan","AHDMC8EQ","Glovo","CARD",15.68,0.0,19.6,0.0,0.0,"Pan normal",0,1
"2023-03-30 21:19:24+0200","2023-03-30 19:19:24","Alicante - Bazan","AHDMC8EQ","Glovo","CARD",15.68,0.0,19.6,0.0,0.0,"Madurada PUNTO MENOS",0,1
"2023-03-30 21:19:24+0200","2023-03-30 19:19:24","Alicante - Bazan","AHDMC8EQ","Glovo","CARD",15.68,0.0,19.6,0.0,0.0,"Mixto de patatas y boniato",150,1
"2023-03-30 21:19:24+0200","2023-03-30 19:19:24","Alicante - Bazan","AHDMC8EQ","Glovo","CARD",15.68,0.0,19.6,0.0,0.0,"Extra Carne Madurada (dry-aged)",350,1
"2023-03-30 21:19:24+0200","2023-03-30 19:19:24","Alicante - Bazan","AHDMC8EQ","Glovo","CARD",15.68,0.0,19.6,0.0,0.0,"Sin Extras",0,1
"2023-03-30 21:14:50+0200","2023-03-30 19:14:50","Alicante - Periodista Rodolfo Salazar","126571403","Just Eat","CARD",18.65,0.0,14.5,0.0,1.32,"Custom Burger",950,1
"2023-03-30 21:14:50+0200","2023-03-30 19:14:50","Alicante - Periodista Rodolfo Salazar","126571403","Just Eat","CARD",18.65,0.0,14.5,0.0,1.32,"Salsa Tepuy (dentro burger)",100,1
"2023-03-30 21:14:50+0200","2023-03-30 19:14:50","Alicante - Periodista Rodolfo Salazar","126571403","Just Eat","CARD",18.65,0.0,14.5,0.0,1.32,"Pan normal",0,1
"2023-03-30 21:14:50+0200","2023-03-30 19:14:50","Alicante - Periodista Rodolfo Salazar","126571403","Just Eat","CARD",18.65,0.0,14.5,0.0,1.32,"Al punto",0,1
"2023-03-30 21:14:50+0200","2023-03-30 19:14:50","Alicante - Periodista Rodolfo Salazar","126571403","Just Eat","CARD",18.65,0.0,14.5,0.0,1.32,"Patatas fritas caseras",0,1
