createdtime,createdtimeutc,location,orderid,channel,payment,paymentamount,subtotal,vat,productnames,itemprice,itemquantities,discounttotal
2023-08-05 22:56:24+0200,2023-08-05 20:56:24,Alicante - Bazan,4C34A,Uber Eats,ONLINE,29.1,29.1,2.65,LA UNO,1460,1,0.0
2023-08-05 22:56:24+0200,2023-08-05 20:56:24,Alicante - Bazan,4C34A,Uber Eats,ONLINE,29.1,29.1,2.65,La Muergana,1450,1,0.0
2023-08-05 22:46:30+0200,2023-08-05 20:46:30,Alicante - Bazan,7FA43,Uber Eats,ONLINE,61.9,61.9,5.65,Chicken Tenders,770,1,0.0
2023-08-05 22:46:30+0200,2023-08-05 20:46:30,Alicante - Bazan,7FA43,Uber Eats,ONLINE,61.9,61.9,5.65,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-08-05 22:46:30+0200,2023-08-05 20:46:30,Alicante - Bazan,7FA43,Uber Eats,ONLINE,61.9,61.9,5.65,LA UNO,1460,2,0.0
2023-08-05 22:46:30+0200,2023-08-05 20:46:30,Alicante - Bazan,7FA43,Uber Eats,ONLINE,61.9,61.9,5.65,Extra Carne Madurada (dry-aged),350,2,0.0
2023-08-05 22:46:30+0200,2023-08-05 20:46:30,Alicante - Bazan,7FA43,Uber Eats,ONLINE,61.9,61.9,5.65,Queso en las patatas,150,3,0.0
2023-08-05 22:46:30+0200,2023-08-05 20:46:30,Alicante - Bazan,7FA43,Uber Eats,ONLINE,61.9,61.9,5.65,Cheesebacon,1250,1,0.0
2023-08-05 22:38:30+0200,2023-08-05 20:38:30,Alicante - Periodista Rodolfo Salazar,409,Glovo,CARD,14.2,14.2,0.0,RABIOSA,1420,1,0.0
2023-08-05 22:28:19+0200,2023-08-05 20:28:19,Alicante - Periodista Rodolfo Salazar,692,Glovo,CARD,49.9,49.9,0.0,La Dos,1570,1,0.0
2023-08-05 22:28:19+0200,2023-08-05 20:28:19,Alicante - Periodista Rodolfo Salazar,692,Glovo,CARD,49.9,49.9,0.0,Arepa Pelúa,850,1,0.0
2023-08-05 22:28:19+0200,2023-08-05 20:28:19,Alicante - Periodista Rodolfo Salazar,692,Glovo,CARD,49.9,49.9,0.0,Mixto de patatas y boniato guarnición,200,1,0.0
2023-08-05 22:28:19+0200,2023-08-05 20:28:19,Alicante - Periodista Rodolfo Salazar,692,Glovo,CARD,49.9,49.9,0.0,Alitas Kentucky  (5Und),950,1,0.0
2023-08-05 22:28:19+0200,2023-08-05 20:28:19,Alicante - Periodista Rodolfo Salazar,692,Glovo,CARD,49.9,49.9,0.0,RABIOSA,1420,1,0.0
2023-08-05 22:17:45+0200,2023-08-05 20:17:45,Alicante - Bazan,5621E,Uber Eats,ONLINE,44.7,44.7,4.06,Combo Duo (Para 2),2680,1,0.0
2023-08-05 22:17:45+0200,2023-08-05 20:17:45,Alicante - Bazan,5621E,Uber Eats,ONLINE,44.7,44.7,4.06,La Muergana,170,1,0.0
2023-08-05 22:17:45+0200,2023-08-05 20:17:45,Alicante - Bazan,5621E,Uber Eats,ONLINE,44.7,44.7,4.06,Perla Negra,170,1,0.0
2023-08-05 22:17:45+0200,2023-08-05 20:17:45,Alicante - Bazan,5621E,Uber Eats,ONLINE,44.7,44.7,4.06,La Muergana,1450,1,0.0
2023-08-05 22:20:19+0200,2023-08-05 20:20:19,Alicante - Periodista Rodolfo Salazar,134033921,Just Eat,CARD,44.89,42.9,3.91,La Muergana,1450,1,0.0
2023-08-05 22:20:19+0200,2023-08-05 20:20:19,Alicante - Periodista Rodolfo Salazar,134033921,Just Eat,CARD,44.89,42.9,3.91,Madurada PUNTO en lugar de carne normal,150,1,0.0
2023-08-05 22:20:19+0200,2023-08-05 20:20:19,Alicante - Periodista Rodolfo Salazar,134033921,Just Eat,CARD,44.89,42.9,3.91,Boniato frito,150,2,0.0
2023-08-05 22:20:19+0200,2023-08-05 20:20:19,Alicante - Periodista Rodolfo Salazar,134033921,Just Eat,CARD,44.89,42.9,3.91,Custom Burger,950,1,0.0
2023-08-05 22:20:19+0200,2023-08-05 20:20:19,Alicante - Periodista Rodolfo Salazar,134033921,Just Eat,CARD,44.89,42.9,3.91,Mixto de patatas y boniato,150,1,0.0
2023-08-05 22:20:19+0200,2023-08-05 20:20:19,Alicante - Periodista Rodolfo Salazar,134033921,Just Eat,CARD,44.89,42.9,3.91,Tropichicken,1290,1,0.0
2023-08-05 22:15:03+0200,2023-08-05 20:15:03,Alicante - Periodista Rodolfo Salazar,219,Glovo,CARD,15.8,15.8,0.0,Perla Negra,1430,1,0.0
2023-08-05 22:15:03+0200,2023-08-05 20:15:03,Alicante - Periodista Rodolfo Salazar,219,Glovo,CARD,15.8,15.8,0.0,Boniato frito,150,1,0.0
2023-08-05 21:55:26+0200,2023-08-05 19:55:26,Alicante - Periodista Rodolfo Salazar,641,Glovo,CARD,17.8,17.8,0.0,PACK 12 TEQUEÑOS,1780,1,0.0
2023-08-05 21:41:28+0200,2023-08-05 19:41:28,Alicante - Periodista Rodolfo Salazar,3B8D5,Uber Eats,ONLINE,27.2,27.2,2.47,Beety Miranda,1270,1,0.0
2023-08-05 21:41:28+0200,2023-08-05 19:41:28,Alicante - Periodista Rodolfo Salazar,3B8D5,Uber Eats,ONLINE,27.2,27.2,2.47,La Muergana,1450,1,0.0
2023-08-05 21:39:29+0200,2023-08-05 19:39:29,Alicante - Periodista Rodolfo Salazar,134029563,Just Eat,CARD,32.69,30.7,2.79,Combo Duo (Para 2),2680,1,0.0
2023-08-05 21:39:29+0200,2023-08-05 19:39:29,Alicante - Periodista Rodolfo Salazar,134029563,Just Eat,CARD,32.69,30.7,2.79,Perla Negra,170,1,0.0
2023-08-05 21:39:29+0200,2023-08-05 19:39:29,Alicante - Periodista Rodolfo Salazar,134029563,Just Eat,CARD,32.69,30.7,2.79,El Zar,220,1,0.0
2023-08-05 21:35:12+0200,2023-08-05 19:35:12,Alicante - Periodista Rodolfo Salazar,DFE31,Uber Eats,ONLINE,29.0,29.0,2.64,La Muergana,1450,2,0.0
2023-08-05 21:26:50+0200,2023-08-05 19:26:50,Alicante - Periodista Rodolfo Salazar,944,Glovo,CARD,12.7,12.7,0.0,Beety Miranda,1270,1,0.0
2023-08-05 21:14:41+0200,2023-08-05 19:14:41,Alicante - Periodista Rodolfo Salazar,791,Glovo,CARD,27.9,27.9,0.0,Caprichosa,1290,1,0.0
2023-08-05 21:14:41+0200,2023-08-05 19:14:41,Alicante - Periodista Rodolfo Salazar,791,Glovo,CARD,27.9,27.9,0.0,Bacon,100,1,0.0
2023-08-05 21:14:41+0200,2023-08-05 19:14:41,Alicante - Periodista Rodolfo Salazar,791,Glovo,CARD,27.9,27.9,0.0,Cheesebacon,1250,1,0.0
2023-08-05 21:14:41+0200,2023-08-05 19:14:41,Alicante - Periodista Rodolfo Salazar,791,Glovo,CARD,27.9,27.9,0.0,MayoTrufa (Servidas aparte),150,1,0.0
2023-08-05 20:56:28+0200,2023-08-05 18:56:28,Alicante - Periodista Rodolfo Salazar,388,Glovo,CARD,14.2,14.2,0.0,RABIOSA,1420,1,0.0
2023-08-05 20:14:17+0200,2023-08-05 18:14:17,Alicante - Bazan,20973,Uber Eats,ONLINE,36.0,36.0,3.27,El Zar,1490,1,0.0
2023-08-05 20:14:17+0200,2023-08-05 18:14:17,Alicante - Bazan,20973,Uber Eats,ONLINE,36.0,36.0,3.27,Mixto de patatas y boniato,150,2,0.0
2023-08-05 20:14:17+0200,2023-08-05 18:14:17,Alicante - Bazan,20973,Uber Eats,ONLINE,36.0,36.0,3.27,Tequenutella PL,390,1,0.0
2023-08-05 20:14:17+0200,2023-08-05 18:14:17,Alicante - Bazan,20973,Uber Eats,ONLINE,36.0,36.0,3.27,RABIOSA,1420,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,Arepa Pelúa,850,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,Patatas guarnición,150,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,Lechuga,50,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,Custom Burger,950,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,PulledPork,250,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,Cebolla Cruda,50,1,0.0
2023-08-05 20:19:52+0200,2023-08-05 18:19:52,Alicante - Periodista Rodolfo Salazar,642,Glovo,CARD,24.0,24.0,0.0,Salsa X (dentro burger),100,1,0.0
2023-08-05 14:51:51+0200,2023-08-05 12:51:51,Alicante - Periodista Rodolfo Salazar,134003919,Just Eat,CARD,29.89,27.9,2.54,RABIOSA,1420,1,0.0
2023-08-05 14:51:51+0200,2023-08-05 12:51:51,Alicante - Periodista Rodolfo Salazar,134003919,Just Eat,CARD,29.89,27.9,2.54,Mixto de patatas y boniato,150,1,0.0
2023-08-05 14:51:51+0200,2023-08-05 12:51:51,Alicante - Periodista Rodolfo Salazar,134003919,Just Eat,CARD,29.89,27.9,2.54,Trío Criollo,1220,1,0.0
2023-08-05 14:41:48+0200,2023-08-05 12:41:48,Alicante - Periodista Rodolfo Salazar,134001530,Just Eat,CARD,15.89,12.9,1.17,Caprichosa,1290,1,0.0
2023-08-05 14:21:37+0200,2023-08-05 12:21:37,Alicante - Bazan,FF9C7,Uber Eats,ONLINE,48.1,48.1,4.37,LA UNO,1460,1,0.0
2023-08-05 14:21:37+0200,2023-08-05 12:21:37,Alicante - Bazan,FF9C7,Uber Eats,ONLINE,48.1,48.1,4.37,Caprichosa,1290,2,0.0
2023-08-05 14:21:37+0200,2023-08-05 12:21:37,Alicante - Bazan,FF9C7,Uber Eats,ONLINE,48.1,48.1,4.37,Patatas Fritas bacon,770,1,0.0
2023-08-04 23:43:50+0200,2023-08-04 21:43:50,Alicante - Bazan,04C29,Uber Eats,ONLINE,28.8,28.8,2.62,LA UNO,1460,1,0.0
2023-08-04 23:43:50+0200,2023-08-04 21:43:50,Alicante - Bazan,04C29,Uber Eats,ONLINE,28.8,28.8,2.62,Beety Miranda,1270,1,0.0
2023-08-04 23:43:50+0200,2023-08-04 21:43:50,Alicante - Bazan,04C29,Uber Eats,ONLINE,28.8,28.8,2.62,Boniato frito,150,1,0.0
2023-08-04 22:51:18+0200,2023-08-04 20:51:18,Alicante - Periodista Rodolfo Salazar,EB5C0,Uber Eats,ONLINE,33.6,33.6,3.05,La Muergana,1450,1,0.0
2023-08-04 22:51:18+0200,2023-08-04 20:51:18,Alicante - Periodista Rodolfo Salazar,EB5C0,Uber Eats,ONLINE,33.6,33.6,3.05,Perla Negra,1430,1,0.0
2023-08-04 22:51:18+0200,2023-08-04 20:51:18,Alicante - Periodista Rodolfo Salazar,EB5C0,Uber Eats,ONLINE,33.6,33.6,3.05,Jalapeños,100,1,0.0
2023-08-04 22:51:18+0200,2023-08-04 20:51:18,Alicante - Periodista Rodolfo Salazar,EB5C0,Uber Eats,ONLINE,33.6,33.6,3.05,Nestea bote,190,2,0.0
2023-08-04 22:28:27+0200,2023-08-04 20:28:27,Alicante - Periodista Rodolfo Salazar,EE359,Uber Eats,ONLINE,20.1,20.1,1.82,RABIOSA,1420,1,0.0
2023-08-04 22:28:27+0200,2023-08-04 20:28:27,Alicante - Periodista Rodolfo Salazar,EE359,Uber Eats,ONLINE,20.1,20.1,1.82,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-08-04 22:28:27+0200,2023-08-04 20:28:27,Alicante - Periodista Rodolfo Salazar,EE359,Uber Eats,ONLINE,20.1,20.1,1.82,Salsa Equis (Servidas aparte),100,1,0.0
2023-08-04 22:28:27+0200,2023-08-04 20:28:27,Alicante - Periodista Rodolfo Salazar,EE359,Uber Eats,ONLINE,20.1,20.1,1.82,Tequenutella PL,390,1,0.0
2023-08-04 22:13:15+0200,2023-08-04 20:13:15,Alicante - Periodista Rodolfo Salazar,450,Glovo,CARD,62.9,62.9,0.0,LA UNO,1460,2,0.0
2023-08-04 22:13:15+0200,2023-08-04 20:13:15,Alicante - Periodista Rodolfo Salazar,450,Glovo,CARD,62.9,62.9,0.0,Disco de provolone,250,1,0.0
2023-08-04 22:13:15+0200,2023-08-04 20:13:15,Alicante - Periodista Rodolfo Salazar,450,Glovo,CARD,62.9,62.9,0.0,El Zar,1490,1,0.0
2023-08-04 22:13:15+0200,2023-08-04 20:13:15,Alicante - Periodista Rodolfo Salazar,450,Glovo,CARD,62.9,62.9,0.0,Perla Negra,1430,1,0.0
2023-08-04 22:13:15+0200,2023-08-04 20:13:15,Alicante - Periodista Rodolfo Salazar,450,Glovo,CARD,62.9,62.9,0.0,Jalapeños,100,1,0.0
2023-08-04 22:13:15+0200,2023-08-04 20:13:15,Alicante - Periodista Rodolfo Salazar,450,Glovo,CARD,62.9,62.9,0.0,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-08-04 21:59:08+0200,2023-08-04 19:59:08,Alicante - Bazan,32717,Uber Eats,ONLINE,15.9,15.9,1.45,Caprichosa,1290,1,0.0
2023-08-04 21:59:08+0200,2023-08-04 19:59:08,Alicante - Bazan,32717,Uber Eats,ONLINE,15.9,15.9,1.45,Madurada HECHA en lugar de carne normal,150,1,0.0
2023-08-04 21:59:08+0200,2023-08-04 19:59:08,Alicante - Bazan,32717,Uber Eats,ONLINE,15.9,15.9,1.45,Queso en las patatas,150,1,0.0
2023-08-04 21:54:11+0200,2023-08-04 19:54:11,Alicante - Periodista Rodolfo Salazar,133975935,Just Eat,CARD,32.39,30.4,2.76,RABIOSA,1420,2,0.0
2023-08-04 21:54:11+0200,2023-08-04 19:54:11,Alicante - Periodista Rodolfo Salazar,133975935,Just Eat,CARD,32.39,30.4,2.76,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-08-04 21:54:11+0200,2023-08-04 19:54:11,Alicante - Periodista Rodolfo Salazar,133975935,Just Eat,CARD,32.39,30.4,2.76,Ranch (Servidas aparte),100,1,0.0
2023-08-04 21:53:29+0200,2023-08-04 19:53:29,Alicante - Periodista Rodolfo Salazar,402,Glovo,CARD,20.7,20.7,0.0,La Dos,1570,1,0.0
2023-08-04 21:53:29+0200,2023-08-04 19:53:29,Alicante - Periodista Rodolfo Salazar,402,Glovo,CARD,20.7,20.7,0.0,Extra Carne Madurada (dry-aged),350,1,0.0
2023-08-04 21:53:29+0200,2023-08-04 19:53:29,Alicante - Periodista Rodolfo Salazar,402,Glovo,CARD,20.7,20.7,0.0,Mixto de patatas y boniato,150,1,0.0
2023-08-04 21:47:55+0200,2023-08-04 19:47:55,Alicante - Periodista Rodolfo Salazar,B38B4,Uber Eats,ONLINE,26.9,26.9,2.44,RABIOSA,1420,1,0.0
2023-08-04 21:47:55+0200,2023-08-04 19:47:55,Alicante - Periodista Rodolfo Salazar,B38B4,Uber Eats,ONLINE,26.9,26.9,2.44,Beety Miranda,1270,1,0.0
2023-08-04 21:54:58+0200,2023-08-04 19:54:58,Alicante - Bazan,ACLMM6GF,Glovo,CARD,14.6,14.6,0.0,LA UNO,1460,1,0.0
2023-08-04 21:47:11+0200,2023-08-04 19:47:11,Alicante - Bazan,A13NFWDR,Glovo,CARD,42.4,42.4,0.0,La Muergana,1450,1,0.0
2023-08-04 21:47:11+0200,2023-08-04 19:47:11,Alicante - Bazan,A13NFWDR,Glovo,CARD,42.4,42.4,0.0,RABIOSA,1420,1,0.0
2023-08-04 21:47:11+0200,2023-08-04 19:47:11,Alicante - Bazan,A13NFWDR,Glovo,CARD,42.4,42.4,0.0,Tequemix,990,1,0.0
2023-08-04 21:47:11+0200,2023-08-04 19:47:11,Alicante - Bazan,A13NFWDR,Glovo,CARD,42.4,42.4,0.0,Cocacola bote,190,2,0.0
2023-08-04 21:47:25+0200,2023-08-04 19:47:25,Alicante - Periodista Rodolfo Salazar,022,Glovo,CARD,36.4,36.4,0.0,Nachos Anaya,1220,1,0.0
2023-08-04 21:47:25+0200,2023-08-04 19:47:25,Alicante - Periodista Rodolfo Salazar,022,Glovo,CARD,36.4,36.4,0.0,Tequeños,990,1,0.0
2023-08-04 21:47:25+0200,2023-08-04 19:47:25,Alicante - Periodista Rodolfo Salazar,022,Glovo,CARD,36.4,36.4,0.0,Perla Negra,1430,1,0.0
2023-08-04 21:42:05+0200,2023-08-04 19:42:05,Alicante - Periodista Rodolfo Salazar,147,Glovo,CARD,28.4,28.4,0.0,RABIOSA,1420,2,0.0
2023-08-04 21:24:36+0200,2023-08-04 19:24:36,Alicante - Periodista Rodolfo Salazar,8A7DB,Uber Eats,ONLINE,60.9,60.9,5.54,RABIOSA,1420,2,0.0
2023-08-04 21:24:36+0200,2023-08-04 19:24:36,Alicante - Periodista Rodolfo Salazar,8A7DB,Uber Eats,ONLINE,60.9,60.9,5.54,Boniato frito,150,2,0.0
2023-08-04 21:24:36+0200,2023-08-04 19:24:36,Alicante - Periodista Rodolfo Salazar,8A7DB,Uber Eats,ONLINE,60.9,60.9,5.54,El Zar,1490,1,0.0
2023-08-04 21:24:36+0200,2023-08-04 19:24:36,Alicante - Periodista Rodolfo Salazar,8A7DB,Uber Eats,ONLINE,60.9,60.9,5.54,LA UNO,1460,1,0.0
2023-08-04 21:21:22+0200,2023-08-04 19:21:22,Alicante - Periodista Rodolfo Salazar,133968136,Just Eat,CARD,16.39,13.4,1.22,Como Ego (para 1),1340,1,0.0
2023-08-04 21:10:50+0200,2023-08-04 19:10:50,Alicante - Bazan,BD3CB,Uber Eats,ONLINE,32.7,32.7,2.97,Ei-ou,1820,1,0.0
2023-08-04 21:10:50+0200,2023-08-04 19:10:50,Alicante - Bazan,BD3CB,Uber Eats,ONLINE,32.7,32.7,2.97,La Muergana,1450,1,0.0
2023-08-04 21:21:51+0200,2023-08-04 19:21:51,Alicante - Bazan,ADZ6YESA,Glovo,CARD,15.8,15.8,0.0,Perla Negra,1430,1,0.0
2023-08-04 21:21:51+0200,2023-08-04 19:21:51,Alicante - Bazan,ADZ6YESA,Glovo,CARD,15.8,15.8,0.0,Boniato frito,150,1,0.0
2023-08-04 21:11:02+0200,2023-08-04 19:11:02,Alicante - Bazan,3C97F,Uber Eats,ONLINE,18.1,18.1,1.64,Tequenutella PL,390,1,0.0
2023-08-04 21:11:02+0200,2023-08-04 19:11:02,Alicante - Bazan,3C97F,Uber Eats,ONLINE,18.1,18.1,1.64,RABIOSA,1420,1,0.0
2023-08-04 21:23:28+0200,2023-08-04 19:23:28,Alicante - Bazan,AT8JQ1TN,Glovo,CARD,9.2,9.2,0.0,Arepa Rumbera Remix,770,1,0.0
2023-08-04 21:23:28+0200,2023-08-04 19:23:28,Alicante - Bazan,AT8JQ1TN,Glovo,CARD,9.2,9.2,0.0,Patatas guarnición,150,1,0.0
2023-08-04 21:08:55+0200,2023-08-04 19:08:55,Alicante - Periodista Rodolfo Salazar,924,Glovo,CARD,36.9,36.9,0.0,Custom Burger,950,1,0.0
2023-08-04 21:08:55+0200,2023-08-04 19:08:55,Alicante - Periodista Rodolfo Salazar,924,Glovo,CARD,36.9,36.9,0.0,Pan Celiaco,100,1,0.0
2023-08-04 21:08:55+0200,2023-08-04 19:08:55,Alicante - Periodista Rodolfo Salazar,924,Glovo,CARD,36.9,36.9,0.0,Mixto de patatas y boniato,150,1,0.0
2023-08-04 21:08:55+0200,2023-08-04 19:08:55,Alicante - Periodista Rodolfo Salazar,924,Glovo,CARD,36.9,36.9,0.0,Tequeños,990,1,0.0
2023-08-04 21:08:55+0200,2023-08-04 19:08:55,Alicante - Periodista Rodolfo Salazar,924,Glovo,CARD,36.9,36.9,0.0,Cheesebacon,1250,1,0.0
2023-08-04 21:08:55+0200,2023-08-04 19:08:55,Alicante - Periodista Rodolfo Salazar,924,Glovo,CARD,36.9,36.9,0.0,Disco de provolone,250,1,0.0
2023-08-04 20:55:43+0200,2023-08-04 18:55:43,Alicante - Bazan,C4AC5,Uber Eats,ONLINE,22.1,22.1,2.01,Caprichosa,1290,1,0.0
2023-08-04 20:55:43+0200,2023-08-04 18:55:43,Alicante - Bazan,C4AC5,Uber Eats,ONLINE,22.1,22.1,2.01,Boniato frito,150,1,0.0
2023-08-04 20:55:43+0200,2023-08-04 18:55:43,Alicante - Bazan,C4AC5,Uber Eats,ONLINE,22.1,22.1,2.01,Arepa Rumbera Remix,770,1,0.0
2023-08-04 20:58:32+0200,2023-08-04 18:58:32,Alicante - Periodista Rodolfo Salazar,301,Glovo,CARD,29.1,29.1,0.0,LA UNO,1460,1,0.0
2023-08-04 20:58:32+0200,2023-08-04 18:58:32,Alicante - Periodista Rodolfo Salazar,301,Glovo,CARD,29.1,29.1,0.0,La Muergana,1450,1,0.0
2023-08-04 20:42:03+0200,2023-08-04 18:42:03,Alicante - Bazan,53B33,Uber Eats,ONLINE,38.7,38.7,3.51,Tequeños,990,1,0.0
2023-08-04 20:42:03+0200,2023-08-04 18:42:03,Alicante - Bazan,53B33,Uber Eats,ONLINE,38.7,38.7,3.51,RABIOSA,1420,1,0.0
2023-08-04 20:42:03+0200,2023-08-04 18:42:03,Alicante - Bazan,53B33,Uber Eats,ONLINE,38.7,38.7,3.51,Cocacola bote,190,1,0.0
2023-08-04 20:42:03+0200,2023-08-04 18:42:03,Alicante - Bazan,53B33,Uber Eats,ONLINE,38.7,38.7,3.51,Beety Miranda,1270,1,0.0
2023-08-04 20:49:26+0200,2023-08-04 18:49:26,Alicante - Bazan,AJ1CLTMM,Glovo,CARD,9.2,9.2,0.0,Arepa Sifrina,770,1,0.0
2023-08-04 20:49:26+0200,2023-08-04 18:49:26,Alicante - Bazan,AJ1CLTMM,Glovo,CARD,9.2,9.2,0.0,Patatas guarnición,150,1,0.0
2023-08-04 20:27:29+0200,2023-08-04 18:27:29,Alicante - Periodista Rodolfo Salazar,67CA4,Uber Eats,ONLINE,30.4,30.4,2.77,Caprichosa,1290,1,0.0
2023-08-04 20:27:29+0200,2023-08-04 18:27:29,Alicante - Periodista Rodolfo Salazar,67CA4,Uber Eats,ONLINE,30.4,30.4,2.77,Boniato frito,150,2,0.0
2023-08-04 20:27:29+0200,2023-08-04 18:27:29,Alicante - Periodista Rodolfo Salazar,67CA4,Uber Eats,ONLINE,30.4,30.4,2.77,Mango Vice,1450,1,0.0
2023-08-04 20:34:26+0200,2023-08-04 18:34:26,Alicante - Periodista Rodolfo Salazar,880,Glovo,CARD,10.2,10.2,0.0,Arepa Sifrina,770,1,0.0
2023-08-04 20:34:26+0200,2023-08-04 18:34:26,Alicante - Periodista Rodolfo Salazar,880,Glovo,CARD,10.2,10.2,0.0,Patatas guarnición,150,1,0.0
2023-08-04 20:34:26+0200,2023-08-04 18:34:26,Alicante - Periodista Rodolfo Salazar,880,Glovo,CARD,10.2,10.2,0.0,Salsa Tepuy (Servidas aparte),100,1,0.0
2023-08-04 14:55:55+0200,2023-08-04 12:55:55,Alicante - Periodista Rodolfo Salazar,0C453,Uber Eats,ONLINE,13.4,13.4,1.22,Como Ego (para 1),1340,1,0.0
2023-08-04 14:21:15+0200,2023-08-04 12:21:15,Alicante - Periodista Rodolfo Salazar,B5269,Uber Eats,ONLINE,24.9,24.9,2.27,La Dos,1570,1,0.0
2023-08-04 14:21:15+0200,2023-08-04 12:21:15,Alicante - Periodista Rodolfo Salazar,B5269,Uber Eats,ONLINE,24.9,24.9,2.27,Mixto de patatas y boniato,150,1,0.0
2023-08-04 14:21:15+0200,2023-08-04 12:21:15,Alicante - Periodista Rodolfo Salazar,B5269,Uber Eats,ONLINE,24.9,24.9,2.27,Chicken Tenders,770,1,0.0
2023-08-04 14:06:46+0200,2023-08-04 12:06:46,Alicante - Bazan,55335,Uber Eats,ONLINE,29.2,29.2,2.66,Arepa Pelúa,850,1,0.0
2023-08-04 14:06:46+0200,2023-08-04 12:06:46,Alicante - Bazan,55335,Uber Eats,ONLINE,29.2,29.2,2.66,Boniato guarnición,250,1,0.0
2023-08-04 14:06:46+0200,2023-08-04 12:06:46,Alicante - Bazan,55335,Uber Eats,ONLINE,29.2,29.2,2.66,Patatas guarnición,150,1,0.0
2023-08-04 14:06:46+0200,2023-08-04 12:06:46,Alicante - Bazan,55335,Uber Eats,ONLINE,29.2,29.2,2.66,Salsa Equis (Servidas aparte),100,1,0.0
2023-08-04 14:06:46+0200,2023-08-04 12:06:46,Alicante - Bazan,55335,Uber Eats,ONLINE,29.2,29.2,2.66,La Dos,1570,1,0.0
2023-08-04 13:36:44+0200,2023-08-04 11:36:44,Alicante - Bazan,AAUB18AQ,Glovo,CARD,41.7,41.7,0.0,LA UNO,1460,1,0.0
2023-08-04 13:36:44+0200,2023-08-04 11:36:44,Alicante - Bazan,AAUB18AQ,Glovo,CARD,41.7,41.7,0.0,Boniato frito,150,2,0.0
2023-08-04 13:36:44+0200,2023-08-04 11:36:44,Alicante - Bazan,AAUB18AQ,Glovo,CARD,41.7,41.7,0.0,RABIOSA,1420,1,0.0
2023-08-04 13:36:44+0200,2023-08-04 11:36:44,Alicante - Bazan,AAUB18AQ,Glovo,CARD,41.7,41.7,0.0,Tequeños,990,1,0.0
2023-08-04 13:38:44+0200,2023-08-04 11:38:44,Alicante - Bazan,A1WAJURC,Glovo,CARD,17.6,17.6,0.0,Tequeños,990,1,0.0
2023-08-04 13:38:44+0200,2023-08-04 11:38:44,Alicante - Bazan,A1WAJURC,Glovo,CARD,17.6,17.6,0.0,Arepa Sifrina,770,1,0.0
2023-08-03 22:49:09+0200,2023-08-03 20:49:09,Alicante - Periodista Rodolfo Salazar,946EE,Uber Eats,ONLINE,33.6,33.6,3.05,Combo Duo (Para 2),2680,1,0.0
2023-08-03 22:49:09+0200,2023-08-03 20:49:09,Alicante - Periodista Rodolfo Salazar,946EE,Uber Eats,ONLINE,33.6,33.6,3.05,La Muergana,170,1,0.0
2023-08-03 22:49:09+0200,2023-08-03 20:49:09,Alicante - Periodista Rodolfo Salazar,946EE,Uber Eats,ONLINE,33.6,33.6,3.05,El Zar,220,1,0.0
2023-08-03 22:49:09+0200,2023-08-03 20:49:09,Alicante - Periodista Rodolfo Salazar,946EE,Uber Eats,ONLINE,33.6,33.6,3.05,Dos Tequenutellas,290,1,0.0
2023-08-03 21:55:41+0200,2023-08-03 19:55:41,Alicante - Periodista Rodolfo Salazar,0F804,Uber Eats,ONLINE,29.1,29.1,2.64,RABIOSA,1420,1,0.0
2023-08-03 21:55:41+0200,2023-08-03 19:55:41,Alicante - Periodista Rodolfo Salazar,0F804,Uber Eats,ONLINE,29.1,29.1,2.64,El Zar,1490,1,0.0
2023-08-03 21:50:33+0200,2023-08-03 19:50:33,Alicante - Periodista Rodolfo Salazar,149,Glovo,CARD,22.9,22.9,0.0,Nestea bote,190,1,0.0
2023-08-03 21:50:33+0200,2023-08-03 19:50:33,Alicante - Periodista Rodolfo Salazar,149,Glovo,CARD,22.9,22.9,0.0,Arepa Pelúa,850,1,0.0
2023-08-03 21:50:33+0200,2023-08-03 19:50:33,Alicante - Periodista Rodolfo Salazar,149,Glovo,CARD,22.9,22.9,0.0,Cheesebacon,1250,1,0.0
2023-08-03 21:41:25+0200,2023-08-03 19:41:25,Alicante - Bazan,AWZRW3UX,Glovo,CARD,15.1,15.1,0.0,Como Ego (para 1),1340,1,0.0
